Vout X,Vout Y,net1 X,net1 Y
-0.000225,0,-0.000225,0
-0.0002249999999465487,1.426098181930568e-10,-0.0002249999999465487,1.541540843853074e-10
-0.0002249999999386543,1.625915201744314e-10,-0.0002249999999386543,1.771388236208435e-10
-0.0002249999999325781,1.774833863442616e-10,-0.0002249999999325781,1.944722574618024e-10
-0.0002249999999264248,1.921643247535638e-10,-0.0002249999999264248,2.114817846638142e-10
-0.0002249999999201722,2.067359375335055e-10,-0.0002249999999201722,2.281314493783174e-10
-0.0002249999999137674,2.213496212615049e-10,-0.0002249999999137674,2.444851487757521e-10
-0.0002249999999071892,2.360645777818245e-10,-0.0002249999999071892,2.605223629843281e-10
-0.0002249999999004153,2.509318164084299e-10,-0.0002249999999004153,2.762201841963516e-10
-0.0002249999998934195,2.660006586093266e-10,-0.0002249999998934195,2.915541216820313e-10
-0.0002249999998861702,2.813224199878416e-10,-0.0002249999998861702,3.064966899470973e-10
-0.0002249999998786287,2.969528235827481e-10,-0.0002249999998786287,3.210192708669951e-10
-0.0002249999998707467,3.129532304398059e-10,-0.0002249999998707467,3.350919162451562e-10
-0.0002249999998624623,3.293989946503367e-10,-0.0002249999998624623,3.486776651886112e-10
-0.000224999999853693,3.463824805185508e-10,-0.000224999999853693,3.617366196645482e-10
-0.0002249999998443251,3.640260123098603e-10,-0.0002249999998443251,3.742188150694218e-10
-0.0002249999998341925,3.825036634062701e-10,-0.0002249999998341925,3.86066616315878e-10
-0.0002249999998232939,4.016448171555525e-10,-0.0002249999998232939,3.969848789299464e-10
-0.0002249999998127639,4.194231548360196e-10,-0.0002249999998127639,4.059162550602247e-10
-0.0002249999998025364,4.359845723607918e-10,-0.0002249999998025364,4.131453706714215e-10
-0.0002249999997927134,4.512139258520638e-10,-0.0002249999997927134,4.188315578961278e-10
-0.0002249999997830593,4.655025273998612e-10,-0.0002249999997830593,4.232781628599187e-10
-0.0002249999997735285,4.78924706609627e-10,-0.0002249999997735285,4.266242254988582e-10
-0.0002249999997640767,4.915408154824866e-10,-0.0002249999997640767,4.289867227093835e-10
-0.0002249999997546663,5.033944789544476e-10,-0.0002249999997546663,4.304543876559325e-10
-0.0002249999997452611,5.145165439364292e-10,-0.0002249999997452611,4.311044961238329e-10
-0.0002249999997358252,5.249284070509354e-10,-0.0002249999997358252,4.309966018163824e-10
-0.0002249999997263188,5.346465548614784e-10,-0.0002249999997263188,4.301799587364155e-10
-0.0002249999997167059,5.43671456872322e-10,-0.0002249999997167059,4.286910269266536e-10
-0.0002249999997069475,5.519959883638726e-10,-0.0002249999997069475,4.265576746678311e-10
-0.000224999999697,5.596023469857361e-10,-0.000224999999697,4.237994322607399e-10
-0.000224999999686814,5.664634917750992e-10,-0.000224999999686814,4.204233331202888e-10
-0.0002249999996763289,5.725393248097735e-10,-0.0002249999996763289,4.164295471276333e-10
-0.0002249999996654706,5.777731854864296e-10,-0.0002249999996654706,4.117985859538517e-10
-0.0002249999996541419,5.820864077166172e-10,-0.0002249999996541419,4.064968534255471e-10
-0.0002249999996422098,5.853670275326091e-10,-0.0002249999996422098,4.004606245863072e-10
-0.0002249999996294807,5.874506411805304e-10,-0.0002249999996294807,3.935826190142111e-10
-0.0002249999996160515,5.881037780787568e-10,-0.0002249999996160515,3.859169123331408e-10
-0.0002249999996028296,5.872855214420742e-10,-0.0002249999996028296,3.780362868061052e-10
-0.0002249999995896908,5.850703917203868e-10,-0.0002249999995896908,3.69930770141768e-10
-0.0002249999995767194,5.815622862405183e-10,-0.0002249999995767194,3.617058171504605e-10
-0.0002249999995638311,5.768204276437404e-10,-0.0002249999995638311,3.533499336876854e-10
-0.0002249999995510069,5.709108710814702e-10,-0.0002249999995510069,3.448844172769474e-10
-0.0002249999995382314,5.638954106373544e-10,-0.0002249999995382314,3.363268555801702e-10
-0.0002249999995254933,5.558337811307806e-10,-0.0002249999995254933,3.276890424592532e-10
-0.0002249999995127827,5.467869006333002e-10,-0.0002249999995127827,3.189828788388548e-10
-0.000224999999500093,5.368141974209189e-10,-0.000224999999500093,3.102179579944418e-10
-0.0002249999994874187,5.259763839580653e-10,-0.0002249999994874187,3.014006654230429e-10
-0.0002249999994747556,5.143325924588477e-10,-0.0002249999994747556,2.925357002348858e-10
-0.0002249999994620999,5.019435816652541e-10,-0.0002249999994620999,2.83629545319277e-10
-0.0002249999994494495,4.888681348681323e-10,-0.0002249999994494495,2.746843285445285e-10
-0.0002249999994368016,4.751653020164935e-10,-0.0002249999994368016,2.657038945846801e-10
-0.0002249999994241538,4.608931598488695e-10,-0.0002249999994241538,2.5669108303982e-10
-0.0002249999994115042,4.461091635463692e-10,-0.0002249999994115042,2.47648593228994e-10
-0.0002249999993988505,4.30868442205821e-10,-0.0002249999993988505,2.385786858579201e-10
-0.0002249999993861899,4.152247633982939e-10,-0.0002249999993861899,2.29484695934443e-10
-0.0002249999993735196,3.992294313586016e-10,-0.0002249999993735196,2.203696505811349e-10
-0.0002249999993608366,3.829328711567661e-10,-0.0002249999993608366,2.112354010308252e-10
-0.0002249999993481369,3.663819934757436e-10,-0.0002249999993481369,2.020856638296597e-10
-0.0002249999993354159,3.496215072686631e-10,-0.0002249999993354159,1.929248103693747e-10
-0.0002249999993226693,3.326944791682152e-10,-0.0002249999993226693,1.837574122216435e-10
-0.0002249999993098917,3.156407718002544e-10,-0.0002249999993098917,1.745874942857609e-10
-0.0002249999992970768,2.984992415649312e-10,-0.0002249999992970768,1.654207291688834e-10
-0.0002249999992842184,2.813060003840553e-10,-0.0002249999992842184,1.56262320462575e-10
-0.0002249999992713086,2.640941014478638e-10,-0.0002249999992713086,1.47119478366166e-10
-0.0002249999992583397,2.468959569979406e-10,-0.0002249999992583397,1.379985232582548e-10
-0.000224999999245303,2.297410536074392e-10,-0.000224999999245303,1.289055324671041e-10
-0.0002249999992321882,2.126573074610769e-10,-0.0002249999992321882,1.19849011017258e-10
-0.0002249999992189847,1.956716768080542e-10,-0.0002249999992189847,1.10838329499486e-10
-0.0002249999992056811,1.788100489284423e-10,-0.0002249999992056811,1.018809426800933e-10
-0.0002249999991922644,1.620956599814139e-10,-0.0002249999991922644,9.298596477177754e-11
-0.0002249999991787204,1.455527528945742e-10,-0.0002249999991787204,8.416295738386136e-11
-0.0002249999991650328,1.292019416913057e-10,-0.0002249999991650328,7.542433385958395e-11
-0.0002249999991511848,1.130670518488431e-10,-0.0002249999991511848,6.677952221296358e-11
-0.0002249999991371563,9.716866539278676e-11,-0.0002249999991371563,5.82401531275215e-11
-0.0002249999991229246,8.152630286190695e-11,-0.0002249999991229246,4.981837285494645e-11
-0.0002249999991084633,6.616043814353989e-11,-0.0002249999991084633,4.152611651653165e-11
-0.0002249999990937428,5.10917198298173e-11,-0.0002249999990937428,3.337771884480782e-11
-0.0002249999990787284,3.634193217374017e-11,-0.0002249999990787284,2.53873431019966e-11
-0.0002249999990633797,2.193232153649626e-11,-0.0002249999990633797,1.757075151001165e-11
-0.0002249999990476486,7.887565211823393e-12,-0.0002249999990476486,9.94492352114317e-12
-0.0002249999990314774,-5.766748998482549e-12,-0.0002249999990314774,2.530148972875718e-12
-0.0002249999990147959,-1.900118847305474e-11,-0.0002249999990147959,-4.653314527556758e-12
-0.0002249999989975156,-3.178368352175979e-11,-0.0002249999989975156,-1.158120618320514e-11
-0.0002249999989795223,-4.407544263417807e-11,-0.0002249999989795223,-1.822412092557766e-11
-0.000224999998960665,-5.583165764950921e-11,-0.000224999998960665,-2.454870416552918e-11
-0.0002249999989407336,-6.699622811013326e-11,-0.0002249999989407336,-3.051312474919158e-11
