Vout X,Vout Y,net1 X,net1 Y
-0.000224999520756468,1.024055620137928e-07,-0.000224999520756468,2.382496147695599e-08
-0.0002249994706556493,1.142484258060428e-07,-0.0002249994706556493,2.639553061881503e-08
-0.0002249994165985313,1.271558590312034e-07,-0.0002249994165985313,2.917889873079262e-08
-0.0002249993578128511,1.413220717958685e-07,-0.0002249993578128511,3.22156858952781e-08
-0.0002249992933054871,1.569974488512478e-07,-0.0002249992933054871,3.555815482255437e-08
-0.0002249992218210105,1.744993380927954e-07,-0.0002249992218210105,3.927241950860443e-08
-0.0002249991416771971,1.942531503169579e-07,-0.0002249991416771971,4.344706128800589e-08
-0.0002249990505497938,2.168467299277967e-07,-0.0002249990505497938,4.820445063252922e-08
-0.0002249989070966893,2.526396361735163e-07,-0.0002249989070966893,5.571191586285863e-08
-0.0002249987271871909,2.977548536720625e-07,-0.0002249987271871909,6.514595275316289e-08
-0.0002249985646923321,3.386244675325957e-07,-0.0002249985646923321,7.367698583861919e-08
-0.0002249983727910815,3.869949906445268e-07,-0.0002249983727910815,8.376083429679947e-08
-0.0002249980862430875,4.593438925068671e-07,-0.0002249980862430875,9.882891224910543e-08
-0.0002249977743100073,5.381744571107268e-07,-0.0002249977743100073,1.152387198777762e-07
-0.0002249974257329941,6.26308730984818e-07,-0.0002249974257329941,1.335808773149605e-07
-0.0002249969219759401,7.537151573358332e-07,-0.0002249969219759401,1.60093763838242e-07
-0.0002249962255368466,9.298795077177562e-07,-0.0002249962255368466,1.967537174473639e-07
-0.0002249952755401345,1.170203425380378e-06,-0.0002249952755401345,2.467699014324095e-07
-0.0002249937352276915,1.559901098093189e-06,-0.0002249937352276915,3.278880323085369e-07
-0.0002249909261169419,2.27072435413203e-06,-0.0002249909261169419,4.758994560564928e-07
-0.0002249853078954426,3.692849905143976e-06,-0.0002249853078954426,7.722180993666696e-07
-0.000224974071452444,6.539016697420868e-06,-0.000224974071452444,1.366038501756788e-06
-0.0002249515985664468,1.223901592223025e-05,-0.0002249515985664468,2.558411807927127e-06
-0.0002249066527944524,2.36697019232158e-05,-0.0002249066527944524,4.962088954820669e-06
-0.0002248167612504636,4.665402726876523e-05,-0.0002248167612504636,9.845170794069529e-06
-0.000224636978162486,9.311617141004207e-05,-0.000224636978162486,1.991430573806445e-05
-0.0002245920323904916,0.0001047602956851052,-0.0002245920323904916,2.245020115060194e-05
-0.0002245021408465028,0.0001281723171167445,-0.0002245021408465028,2.759781442711273e-05
-0.000224377508141942,0.0001608701089791847,-0.000224377508141942,3.48805143639372e-05
-0.0002242490076354757,0.0001948346331377844,-0.0002242490076354757,4.254394056162908e-05
-0.0002242168825088592,0.0002033405279390238,-0.0002242168825088592,4.446932348035716e-05
-0.000224152632255626,0.0002204161418576455,-0.000224152632255626,4.835889555501469e-05
-0.0002240512823788837,0.000247510432486125,-0.0002240512823788837,5.459092502378471e-05
-0.0002239438734009791,0.000276402311366116,-0.0002239438734009791,6.130383089254566e-05
-0.0002237290554451701,0.0003349078716923658,-0.0002237290554451701,7.516409174885928e-05
-0.0002236864597570746,0.0003465346093914754,-0.0002236864597570746,7.792911573458613e-05
-0.0002236012683808835,0.0003699022718130369,-0.0002236012683808835,8.352760160262e-05
-0.0002234830718698027,0.0004025427867547424,-0.0002234830718698027,9.142673981294756e-05
-0.000223368754381462,0.0004343171509174924,-0.000223368754381462,9.918971202906906e-05
-0.0002233401750093768,0.0004422728139293974,-0.0002233401750093768,0.0001011380373281787
-0.0002232830162652064,0.0004582361782624885,-0.0002232830162652064,0.0001050655698801359
-0.0002231885303326098,0.0004847666860181869,-0.0002231885303326098,0.000111642335021074
-0.0002230869129637076,0.0005134638530331926,-0.0002230869129637076,0.0001188129968267221
-0.0002228836782259032,0.0005715250939789294,-0.0002228836782259032,0.0001335455386672876
-0.0002228424855634813,0.0005833183797558223,-0.0002228424855634813,0.0001365473441090307
-0.0002227601002386374,0.0006070153842583954,-0.0002227601002386374,0.0001426153647140766
-0.000222642930479045,0.0006409411583534205,-0.000222642930479045,0.0001513756502485756
-0.0002225279001976459,0.000674462682553968,-0.0002225279001976459,0.0001601014409417792
-0.0002224990879968807,0.0006828717494171656,-0.0002224990879968807,0.0001622947944547078
-0.0002224414635953504,0.0006997447279212308,-0.0002224414635953504,0.0001667131074572155
-0.0002223452886024575,0.0007280587421215518,-0.0002223452886024575,0.0001741753111164288
-0.0002222414291774488,0.0007588132770547282,-0.0002222414291774488,0.0001823363579272334
-0.0002220337103274313,0.0008210462578692396,-0.0002220337103274313,0.0001990702373209863
-0.0002219913159358144,0.0008337755615646041,-0.0002219913159358144,0.0002025023506004205
-0.0002219065271525805,0.0008593559445464683,-0.0002219065271525805,0.0002094353483121232
-0.0002217854314489823,0.0008961387117456536,-0.0002217854314489823,0.000219477358533889
-0.0002216661796507919,0.0009326027003657707,-0.0002216661796507919,0.0002295024582001297
-0.0002216363667012442,0.0009417330134345081,-0.0002216363667012442,0.0002320171181627686
-0.000221576740802149,0.000960054928259871,-0.000221576740802149,0.0002370805748902972
-0.0002214770320006858,0.000990865342435596,-0.0002214770320006858,0.0002456433743499204
