Vout X,Vout Y,net1 X,net1 Y
-0.000225,0,-0.000225,0
-0.0002249999999463468,1.446953352604099e-10,-0.0002249999999463468,1.54120762027469e-10
-0.0002249999999384349,1.649926156832789e-10,-0.0002249999999384349,1.7704147700564e-10
-0.0002249999999323366,1.801743906572089e-10,-0.0002249999999323366,1.943342883612402e-10
-0.0002249999999261583,1.95181199312755e-10,-0.0002249999999261583,2.112910811330599e-10
-0.0002249999999198775,2.101178918063095e-10,-0.0002249999999198775,2.278783407608198e-10
-0.0002249999999134413,2.25139188994862e-10,-0.0002249999999134413,2.441619817058274e-10
-0.0002249999999068287,2.403035138780989e-10,-0.0002249999999068287,2.601219911175009e-10
-0.0002249999999000183,2.55659706538545e-10,-0.0002249999999000183,2.757360416292656e-10
-0.0002249999998929855,2.712525487828735e-10,-0.0002249999998929855,2.909830266164371e-10
-0.0002249999998857007,2.871262176585212e-10,-0.0002249999998857007,3.058374741221296e-10
-0.0002249999998781293,3.033248406825104e-10,-0.0002249999998781293,3.202776363412625e-10
-0.0002249999998702286,3.198938019410897e-10,-0.0002249999998702286,3.342752395692914e-10
-0.0002249999998619458,3.368836327778848e-10,-0.0002249999998619458,3.478010150557047e-10
-0.000224999999853214,3.543506975311356e-10,-0.000224999999853214,3.60826080506701e-10
-0.0002249999998439443,3.723628471104997e-10,-0.0002249999998439443,3.733137021774805e-10
-0.0002249999998344338,3.902480374350584e-10,-0.0002249999998344338,3.847778014188887e-10
-0.0002249999998252828,4.068736651780552e-10,-0.0002249999998252828,3.946219419061355e-10
-0.0002249999998163655,4.224889873304332e-10,-0.0002249999998163655,4.031407229378035e-10
-0.0002249999998076191,4.372124151366019e-10,-0.0002249999998076191,4.105204812979163e-10
-0.0002249999997989921,4.511313194150083e-10,-0.0002249999997989921,4.168990797664199e-10
-0.0002249999997904399,4.643108152985325e-10,-0.0002249999997904399,4.223892588388513e-10
-0.0002249999997819241,4.767963485446364e-10,-0.0002249999997819241,4.270758372829612e-10
-0.0002249999997734087,4.886216391201839e-10,-0.0002249999997734087,4.310295205709314e-10
-0.0002249999997648599,4.998086356268721e-10,-0.0002249999997648599,4.343069138290789e-10
-0.0002249999997562417,5.103710633330324e-10,-0.0002249999997562417,4.369496849327368e-10
-0.0002249999997475135,5.203183891548899e-10,-0.0002249999997475135,4.389940817460964e-10
-0.0002249999997386366,5.296440509747692e-10,-0.0002249999997386366,4.404616800323288e-10
-0.0002249999997295671,5.383328622694638e-10,-0.0002249999997295671,4.413653525388076e-10
-0.0002249999997202542,5.463600986324442e-10,-0.0002249999997202542,4.417079016434253e-10
-0.000224999999710636,5.536876131957632e-10,-0.000224999999710636,4.414811641778764e-10
-0.0002249999997006345,5.602624684972539e-10,-0.0002249999997006345,4.406630906231855e-10
-0.0002249999996901462,5.660080977900464e-10,-0.0002249999996901462,4.392090702128527e-10
-0.0002249999996790263,5.708147836835631e-10,-0.0002249999996790263,4.370470786792521e-10
-0.000224999999667056,5.745160261587864e-10,-0.000224999999667056,4.340528525423769e-10
-0.0002249999996538712,5.768383447513896e-10,-0.0002249999996538712,4.300059013878814e-10
-0.0002249999996388129,5.772669256960266e-10,-0.0002249999996388129,4.244827462038502e-10
-0.0002249999996232265,5.754160362185359e-10,-0.0002249999996232265,4.178694760269655e-10
-0.0002249999996079886,5.715055631764368e-10,-0.0002249999996079886,4.105993150962859e-10
-0.0002249999995936227,5.66040351544661e-10,-0.0002249999995936227,4.030716828606344e-10
-0.0002249999995799916,5.593327854471182e-10,-0.0002249999995799916,3.95350363532012e-10
-0.0002249999995669398,5.515887119531472e-10,-0.0002249999995669398,3.874498258314255e-10
-0.000224999999554175,5.42822070713871e-10,-0.000224999999554175,3.792589051828413e-10
-0.0002249999995416511,5.331424250931084e-10,-0.0002249999995416511,3.707949134034815e-10
-0.0002249999995293402,5.2265132938003e-10,-0.0002249999995293402,3.620764781960256e-10
-0.0002249999995172176,5.114393239661847e-10,-0.0002249999995172176,3.531242767925611e-10
-0.0002249999995052626,4.995862647937625e-10,-0.0002249999995052626,3.43953407146691e-10
-0.0002249999994934565,4.871654529206512e-10,-0.0002249999994934565,3.345797961949513e-10
-0.0002249999994817828,4.742391259537863e-10,-0.0002249999994817828,3.25015949914596e-10
-0.0002249999994702262,4.608669997610796e-10,-0.0002249999994702262,3.152779105050512e-10
-0.0002249999994587735,4.471021090931357e-10,-0.0002249999994587735,3.053773920596328e-10
-0.0002249999994474118,4.329915477740287e-10,-0.0002249999994474118,2.95326207873046e-10
-0.0002249999994361292,4.185791259708079e-10,-0.0002249999994361292,2.851382786379239e-10
-0.0002249999994249148,4.039052715208911e-10,-0.0002249999994249148,2.748249289322759e-10
-0.0002249999994137582,3.890051124517431e-10,-0.0002249999994137582,2.643975682979433e-10
-0.0002249999994026494,3.739127483623799e-10,-0.0002249999994026494,2.538672487241784e-10
-0.0002249999993915785,3.5865853490973e-10,-0.0002249999993915785,2.432471033420497e-10
-0.0002249999993805366,3.432719085674116e-10,-0.0002249999993805366,2.32547177905782e-10
-0.0002249999993695142,3.277788942885282e-10,-0.0002249999993695142,2.21779241052727e-10
-0.0002249999993585022,3.122038035369116e-10,-0.0002249999993585022,2.109544762517711e-10
-0.0002249999993474919,2.965702015372747e-10,-0.0002249999993474919,2.000853374660994e-10
-0.0002249999993364746,2.808988979509881e-10,-0.0002249999993364746,1.891820456028237e-10
-0.0002249999993254413,2.652107402428326e-10,-0.0002249999993254413,1.782562759912759e-10
-0.0002249999993143832,2.495261826191578e-10,-0.0002249999993143832,1.673198375853474e-10
-0.0002249999993032911,2.338623286768503e-10,-0.0002249999993032911,1.563828977093127e-10
-0.0002249999992921558,2.182378172599803e-10,-0.0002249999992921558,1.454580575948462e-10
-0.0002249999992809674,2.026690898962262e-10,-0.0002249999992809674,1.345571258274679e-10
-0.0002249999992697163,1.871741254777208e-10,-0.0002249999992697163,1.236903780235889e-10
-0.0002249999992583918,1.717686498508054e-10,-0.0002249999992583918,1.128711251550343e-10
-0.0002249999992469832,1.564693904289262e-10,-0.0002249999992469832,1.021092844363053e-10
-0.0002249999992354784,1.41291454832335e-10,-0.0002249999992354784,9.141827562974061e-11
-0.0002249999992238653,1.262520883387869e-10,-0.0002249999992238653,8.081032064369028e-11
-0.0002249999992121301,1.113666212669425e-10,-0.0002249999992121301,7.029772119823541e-11
-0.0002249999992002582,9.665181147374677e-11,-0.0002249999992002582,5.98935821371098e-11
-0.000224999999188233,8.212398969547662e-11,-0.000224999999188233,4.96099035873496e-11
-0.0002249999991760354,6.779916026421801e-11,-0.0002249999991760354,3.94602564053894e-11
-0.0002249999991636449,5.369431235760215e-11,-0.0002249999991636449,2.945725862021875e-11
-0.0002249999991510377,3.98283826682117e-11,-0.0002249999991510377,1.96175966709494e-11
-0.0002249999991381873,2.622051975006853e-11,-0.0002249999991381873,9.95474885169413e-12
-0.0002249999991250625,1.289064484451214e-11,-0.0002249999991250625,4.840719905385832e-13
-0.0002249999991116267,-1.376193545351998e-13,-0.0002249999991116267,-8.776650925775222e-12
-0.0002249999990978372,-1.284098028510557e-11,-0.0002249999990978372,-1.780964429824255e-11
-0.0002249999990836414,-2.519134716276011e-11,-0.0002249999990836414,-2.659273814648123e-11
-0.0002249999990689752,-3.715715961870503e-11,-0.0002249999990689752,-3.510280474681444e-11
-0.0002249999990537578,-4.87038583066294e-11,-0.0002249999990537578,-4.331544902395742e-11
-0.0002249999990378839,-5.978880786678005e-11,-0.0002249999990378839,-5.119831866085017e-11
-0.0002249999990212128,-7.036032321718083e-11,-0.0002249999990212128,-5.871559385984236e-11
-0.000224999999003545,-8.03550915246458e-11,-0.000224999999003545,-6.581968801926266e-11
-0.000224999998984583,-8.968766401117857e-11,-0.000224999998984583,-7.245156158368465e-11
-0.0002249999989638395,-9.823618676538173e-11,-0.0002249999989638395,-7.852475762955227e-11
-0.0002249999989404418,-1.057937142920056e-10,-0.0002249999989404418,-8.389269136351162e-11
-0.0002249999989127134,-1.118961968978981e-10,-0.0002249999989127134,-8.822988012068138e-11
-0.0002249999988726934,-1.150897362183116e-10,-0.0002249999988726934,-9.051827301837399e-11
-0.000224999998832323,-1.130307695327952e-10,-0.000224999998832323,-8.910255937452905e-11
-0.0002249999987936285,-1.066502665799378e-10,-0.0002249999987936285,-8.464607331739997e-11
-0.0002249999987491435,-9.424465701611817e-11,-0.0002249999987491435,-7.596849118132132e-11
-0.0002249999987207981,-8.448630730970689e-11,-0.0002249999987207981,-6.914341447354866e-11
-0.0002249999986987221,-7.586190426282601e-11,-0.0002249999986987221,-6.311214042868027e-11
-0.0002249999986772139,-6.658115985253866e-11,-0.0002249999986772139,-5.662477684585394e-11
-0.0002249999986564882,-5.69077982303998e-11,-0.0002249999986564882,-4.986539144671676e-11
-0.0002249999986363482,-4.689577849611037e-11,-0.0002249999986363482,-4.287341167263447e-11
-0.0002249999986166689,-3.660198613214394e-11,-0.0002249999986166689,-3.568875985503019e-11
-0.0002249999985973489,-2.607267145500778e-11,-0.0002249999985973489,-2.834313131259832e-11
-0.0002249999985783054,-1.534760607070478e-11,-0.0002249999985783054,-2.08640725960862e-11
-0.0002249999985594671,-4.460087517043315e-12,-0.0002249999985594671,-1.327614154760898e-11
-0.0002249999985407735,6.557721313391639e-12,-0.0002249999985407735,-5.602485134619439e-12
-0.0002249999985221697,1.767787666029252e-11,-0.0002249999985221697,2.138490421885954e-12
-0.0002249999985036044,2.887509098951823e-11,-0.0002249999985036044,9.926947191685168e-12
-0.0002249999984850312,4.012440158508056e-11,-0.0002249999984850312,1.774644133643231e-11
-0.000224999998466403,5.140315827920707e-11,-0.000224999998466403,2.558131248430503e-11
-0.0002249999984476731,6.268990000950067e-11,-0.0002249999984476731,3.341574680195635e-11
-0.0002249999984287941,7.396368436759858e-11,-0.0002249999984287941,4.123462514467185e-11
-0.0002249999984097159,8.520471417186749e-11,-0.0002249999984097159,4.902427653682406e-11
-0.0002249999983903839,9.639283563430138e-11,-0.0002249999983903839,5.676926531552406e-11
-0.000224999998370739,1.075088731254969e-10,-0.000224999998370739,6.445648682875067e-11
-0.0002249999983507133,1.185334770112201e-10,-0.0002249999983507133,7.207115756469756e-11
-0.0002249999983302283,1.294474090053671e-10,-0.0002249999983302283,7.959993172805181e-11
-0.0002249999983091901,1.402309089749269e-10,-0.0002249999983091901,8.702760148109413e-11
-0.0002249999982874839,1.508649412861067e-10,-0.0002249999982874839,9.434038993742941e-11
-0.0002249999982649633,1.613297348479332e-10,-0.0002249999982649633,1.015224288538946e-10
-0.0002249999982414384,1.716054336631814e-10,-0.0002249999982414384,1.085588341479879e-10
-0.0002249999982166445,1.816720452428319e-10,-0.0002249999982166445,1.154320035821853e-10
-0.0002249999981902003,1.915126622477962e-10,-0.0002249999981902003,1.221275250735886e-10
-0.0002249999981615031,2.011125476994732e-10,-0.0002249999981615031,1.286296714450165e-10
-0.000224999998129485,2.104702336775806e-10,-0.000224999998129485,1.34927701694072e-10
-0.0002249999980922483,2.195444400695373e-10,-0.0002249999980922483,1.409747812560496e-10
-0.000224999998035259,2.294348690157263e-10,-0.000224999998035259,1.474140916479612e-10
-0.0002249999979764216,2.357991460517097e-10,-0.0002249999979764216,1.513566959446338e-10
-0.0002249999979225038,2.387965761482498e-10,-0.0002249999979225038,1.529811633043644e-10
-0.0002249999978581955,2.391067032087818e-10,-0.0002249999978581955,1.526344658864751e-10
-0.0002249999978127666,2.379808595995353e-10,-0.0002249999978127666,1.514512693469546e-10
-0.0002249999977769773,2.364000169783515e-10,-0.0002249999977769773,1.500362065376561e-10
-0.0002249999977421652,2.343358759615749e-10,-0.0002249999977421652,1.482951723805196e-10
-0.0002249999977082091,2.319402517769522e-10,-0.0002249999977082091,1.463333915331974e-10
-0.0002249999976747378,2.293161164661504e-10,-0.0002249999976747378,1.442202118511017e-10
-0.0002249999976414499,2.265503748008344e-10,-0.0002249999976414499,1.420144589285189e-10
-0.0002249999976080762,2.237179101317227e-10,-0.0002249999976080762,1.397661314070403e-10
-0.0002249999975743511,2.208875370937329e-10,-0.0002249999975743511,1.375219999369341e-10
-0.000224999997539995,2.181275099908345e-10,-0.000224999997539995,1.35327688986119e-10
-0.0002249999975046859,2.155070044607508e-10,-0.0002249999975046859,1.332295559773593e-10
-0.0002249999974680272,2.131028711333042e-10,-0.0002249999974680272,1.312799343277337e-10
-0.0002249999974294887,2.110059145110362e-10,-0.0002249999974294887,1.295382711866735e-10
-0.0002249999973882952,2.093324627668213e-10,-0.0002249999973882952,1.280812151971083e-10
-0.000224999997343182,2.082519837270237e-10,-0.000224999997343182,1.270200953198631e-10
-0.000224999997291829,2.080526982463289e-10,-0.000224999997291829,1.265418438921448e-10
-0.0002249999972058692,2.105617010967794e-10,-0.0002249999972058692,1.27748390512167e-10
-0.0002249999971152241,2.160296653505489e-10,-0.0002249999971152241,1.310069361229649e-10
-0.0002249999970381976,2.224040353699895e-10,-0.0002249999970381976,1.349887291072027e-10
-0.0002249999969426863,2.322540917463882e-10,-0.0002249999969426863,1.412861883670847e-10
-0.0002249999968404037,2.441479217568475e-10,-0.0002249999968404037,1.489635014026423e-10
-0.0002249999967676668,2.529850957121759e-10,-0.0002249999967676668,1.546830047939549e-10
-0.0002249999967000395,2.613118275059142e-10,-0.0002249999967000395,1.600721290972825e-10
-0.0002249999966304306,2.69799668474557e-10,-0.0002249999966304306,1.655550862008015e-10
-0.0002249999965556899,2.786255917437714e-10,-0.0002249999965556899,1.712340269444486e-10
-0.000224999996471158,2.880565605273967e-10,-0.000224999996471158,1.772631005302608e-10
-0.0002249999963680215,2.985979701565499e-10,-0.0002249999963680215,1.839342565706745e-10
-0.0002249999962296544,3.111006407811129e-10,-0.0002249999962296544,1.917266062834809e-10
-0.0002249999960938625,3.221295874660324e-10,-0.0002249999960938625,1.985020757699501e-10
-0.0002249999959497881,3.329513804052636e-10,-0.0002249999959497881,2.050752585530165e-10
-0.0002249999957696274,3.460022655242948e-10,-0.0002249999957696274,2.129636708087918e-10
-0.0002249999955349375,3.63317590523509e-10,-0.0002249999955349375,2.234697547882107e-10
-0.0002249999951992339,3.893727235417111e-10,-0.0002249999951992339,2.394082889100762e-10
-0.000224999994938827,4.101690388921814e-10,-0.000224999994938827,2.521824143562732e-10
