IT("/I69/V1/PLUS") X,IT("/I69/V1/PLUS") Y
0,1.291717826265506e-11
1e-09,1.291717826134202e-11
3e-09,1.29171782549903e-11
7.000000000000001e-09,1.29171782606791e-11
1.5e-08,1.291717825770006e-11
3.1e-08,1.291717826088059e-11
6.3e-08,1.291717826083789e-11
1.27e-07,1.291717826110182e-11
2.55e-07,1.291717826085917e-11
5.110000000000001e-07,1.291717826084501e-11
1.023e-06,1.291717826085073e-11
2.047e-06,1.29171782609114e-11
4.095000000000001e-06,1.291717826285924e-11
8.191e-06,1.291717826141927e-11
1.6383e-05,1.291717826119584e-11
3.276699999999999e-05,1.291717826095433e-11
6.553499999999997e-05,1.291717826317191e-11
0.0001310709999999999,1.291717826129227e-11
0.0002621429999999998,1.291717826011076e-11
0.0005242869999999996,1.291717826267104e-11
0.0008742869999999996,1.291717826023771e-11
0.001224287,1.291717826269559e-11
0.001574287,1.29171782626613e-11
0.001924287,1.291717826263845e-11
0.002274287,1.291717826148114e-11
0.002624287,1.291717826143285e-11
0.002974287,1.291717826142552e-11
0.003324287,1.291717826269898e-11
0.003674287,1.291717826139907e-11
0.004,1.291717826265596e-11
0.004000000000001301,1.281612887780808e-11
0.004000000000003903,1.320967933368592e-11
0.004000000000004909,1.331176120354779e-11
0.004000000000010086,1.337651973608496e-11
0.004000000000015262,1.336847589775988e-11
0.00400000000001612,1.336357129626366e-11
0.004000000000017131,1.336745009362977e-11
0.004000000000019154,1.336430817044025e-11
0.004000000000021914,1.337303361336761e-11
0.004000000000023734,1.338792276038062e-11
0.004000000000024748,1.340474137439329e-11
0.004000000000026776,1.339551686255996e-11
0.004000000000027553,1.340790539755998e-11
0.004000000000029428,1.340706169059656e-11
0.004000000000030282,1.341445711986092e-11
0.004000000000038227,1.338628193270935e-11
0.004000000000040479,1.337863199267262e-11
0.004000000000041783,1.336796167235788e-11
0.00400000000004439,1.335883268822599e-11
0.004000000000046156,1.335343810438958e-11
0.004000000000055298,1.332276282051276e-11
0.004000000000058625,1.331218056900444e-11
0.004000000000060808,1.331153803144624e-11
0.004000000000065175,1.330365203524958e-11
0.004000000000071253,1.329499568696532e-11
0.004000000000079128,1.330642661908339e-11
0.004000000000087687,1.332180036856538e-11
0.004000000000094228,1.334070187612232e-11
0.004000000000102875,1.338398836524034e-11
0.004000000000105768,1.339820788800906e-11
0.004000000000109057,1.341431063448003e-11
0.004000000000115293,1.345283640225509e-11
0.004000000000124512,1.350670674270472e-11
0.004000000000126632,1.352469322569972e-11
0.004000000000130874,1.355134192135313e-11
0.004000000000136683,1.359181593733711e-11
0.004000000000142214,1.363304033536808e-11
0.004000000000149913,1.368336394158743e-11
0.004000000000154351,1.371612650726971e-11
0.004000000000155619,1.370530348987524e-11
0.004000000000158155,1.374363033703217e-11
0.004000000000161845,1.376583138979123e-11
0.004000000000166658,1.379899088181128e-11
0.004000000000173188,1.384411690582114e-11
0.004000000000180379,1.388782613613825e-11
0.004000000000194685,1.39734276146882e-11
0.004000000000199956,1.399886405183938e-11
0.004000000000201471,1.402009614335304e-11
0.0040000000002045,1.402910197515731e-11
0.004000000000210557,1.405736289963818e-11
0.004000000000216692,1.40900969601552e-11
0.004000000000228962,1.414981359628643e-11
0.004000000000238938,1.418921438804257e-11
0.004000000000242741,1.421032917502846e-11
0.004000000000250346,1.422985009908164e-11
0.004000000000260982,1.426988312117061e-11
0.004000000000272658,1.430161110265519e-11
0.004000000000290129,1.434455146810572e-11
0.004000000000302955,1.436614869896452e-11
0.004000000000308182,1.437372697533e-11
0.004000000000318635,1.438941982084538e-11
0.004000000000330933,1.43998139484597e-11
0.004000000000333835,1.440029427450571e-11
0.004000000000339637,1.440833802328532e-11
0.004000000000351243,1.441375251095346e-11
0.004000000000359679,1.441847439941268e-11
0.004000000000370724,1.441788505929196e-11
0.004000000000382702,1.442013470911875e-11
0.004000000000394482,1.442072479925976e-11
0.004000000000395515,1.44274776185817e-11
0.004000000000399647,1.441964611308625e-11
0.004000000000401354,1.4425796296484e-11
0.004000000000404768,1.441704775964005e-11
0.004000000000406475,1.442438298493476e-11
0.004000000000409889,1.442244942314343e-11
0.004000000000414803,1.441919981147763e-11
0.004000000000421144,1.442013216010464e-11
0.004000000000446509,1.441517417034939e-11
0.004000000000449104,1.442083978608901e-11
0.004000000000469858,1.4412902151075e-11
0.004000000000473476,1.441505243595334e-11
0.004000000000480711,1.440925502867673e-11
0.004000000000493637,1.441289215638953e-11
0.004000000000508556,1.441198827057083e-11
0.004000000000530315,1.441156181730491e-11
0.004000000000560463,1.441457081141601e-11
0.004000000000585775,1.441773581260905e-11
0.0040000000006178,1.442464529479795e-11
0.004000000000654133,1.442985030895104e-11
0.004000000000665886,1.443178113927456e-11
0.004000000000671762,1.44332092722524e-11
0.004000000000683515,1.443433724478995e-11
0.004000000000703231,1.443600981516542e-11
0.004000000000721727,1.443827273132666e-11
0.004000000000739692,1.443547558275652e-11
0.004000000000760708,1.443520015781353e-11
0.004000000000767265,1.4436140446991e-11
0.004000000000780378,1.443292730721749e-11
0.004000000000781968,1.443075763291236e-11
0.00400000000078515,1.443757797893305e-11
0.004000000000791513,1.44280847455434e-11
0.004000000000801545,1.443025671122401e-11
0.004000000000812225,1.442892522867725e-11
0.004000000000831205,1.442241904477087e-11
0.004000000000863623,1.441703655338642e-11
0.004000000000921167,1.44034498073908e-11
0.004000000000972183,1.439291852193228e-11
0.00400000000102622,1.438380119321597e-11
0.004000000001085741,1.437578545547699e-11
0.004000000001150979,1.436835208225505e-11
0.004000000001231942,1.43576011442243e-11
0.004000000001323718,1.434228490823579e-11
0.004000000001451474,1.431764268017118e-11
0.004000000001582296,1.429150685490115e-11
0.004000000001726308,1.426489500941684e-11
0.004000000001875722,1.424025301841513e-11
0.004000000002030595,1.421589021013039e-11
0.004000000002198943,1.419043557428548e-11
0.004000000002384826,1.416403044918754e-11
0.004000000002591119,1.413755129311632e-11
0.004000000002824356,1.411104895835299e-11
0.004000000003074791,1.408549416309724e-11
0.004000000003360325,1.405984552822833e-11
0.004000000003662131,1.403599786687104e-11
0.004000000003987095,1.401334369347218e-11
0.004000000004350259,1.399092166399954e-11
0.004000000004753286,1.396864027801987e-11
0.004000000005254431,1.394360146937992e-11
0.004000000005829528,1.391727318056115e-11
0.004000000006506359,1.388853349607001e-11
0.00400000000728244,1.38574083036839e-11
0.004000000008205221,1.38221113523837e-11
0.004000000009341597,1.378052183348956e-11
0.004000000011043578,1.372125880103006e-11
0.004000000013370427,1.364513951641405e-11
0.004000000016127854,1.356130614744402e-11
0.004000000019830354,1.345798786619282e-11
0.004000000024010356,1.335231586608394e-11
0.004000000028668152,1.324642471599581e-11
0.004000000033999293,1.313845186631022e-11
0.004000000039918787,1.303283664274133e-11
0.004000000046573451,1.292944731363689e-11
0.004000000053728471,1.283369495455926e-11
0.00400000006150017,1.274491488681852e-11
0.00400000006982437,1.266451642271602e-11
0.004000000078742456,1.259233314363591e-11
0.004000000088362187,1.252777290065368e-11
0.004000000098801216,1.247042323224299e-11
0.004000000110120154,1.242031714944307e-11
0.004000000122544507,1.237689686764559e-11
0.004000000136183727,1.23403005158589e-11
0.0040000001513818,1.231024681679521e-11
0.004000000168282549,1.228715990602687e-11
0.004000000187369336,1.227116195975088e-11
0.004000000209115391,1.226282568430451e-11
0.004000000234044373,1.22629439382273e-11
0.004000000262775309,1.227239722304447e-11
0.004000000296013969,1.229202785676312e-11
0.004000000334329337,1.232222725711305e-11
0.004000000377679763,1.236210530480805e-11
0.004000000426012504,1.240982513643433e-11
0.004000000478801224,1.246246878997808e-11
0.004000000535744061,1.251718090958403e-11
0.004000000596978543,1.257172620212387e-11
0.004000000662917351,1.262441352558634e-11
0.004000000734148506,1.267397325241254e-11
0.004000000811562439,1.271956713645912e-11
0.004000000896159811,1.276056960037371e-11
0.004000000989047588,1.279655426661408e-11
0.004000001091683161,1.28273607830953e-11
0.004000001205743835,1.285299077181687e-11
0.004000001333194878,1.287361829983901e-11
0.004000001476444779,1.288959008536115e-11
0.004000001638351363,1.290139221440939e-11
0.004000001822342787,1.290962640429235e-11
0.004000002032328715,1.291496615005446e-11
0.00400000227290433,1.291811482367697e-11
0.004000002541540862,1.291970522706936e-11
0.004000002827092574,1.292034619468555e-11
0.004000003135793822,1.292053550523735e-11
0.004000003475712717,1.292053245651524e-11
0.00400000385690708,1.29204596371448e-11
0.004000004293237489,1.292036607295774e-11
0.004000004802933647,1.292026489696242e-11
0.004000005412412609,1.292015466355505e-11
0.004000006162695924,1.292002911474852e-11
0.0040000071236283,1.291988180142224e-11
0.004000008427724196,1.291970506867346e-11
0.004000010380360548,1.291948460869684e-11
0.004000012642714846,1.291928213229905e-11
0.004000014947889746,1.291911998133966e-11
0.004000017413545378,1.291898227960931e-11
0.004000020097341505,1.291886209074801e-11
0.004000023065341031,1.291875416336592e-11
0.004000026399448707,1.291865406778443e-11
0.004000030178686192,1.291855853460804e-11
0.004000034491206809,1.291846469206676e-11
0.004000039430497974,1.291837029339006e-11
0.004000045079177066,1.291827405974199e-11
0.004000051478937724,1.291817607741528e-11
0.004000058599490772,1.291807796703019e-11
0.00400006634216866,1.291798223393709e-11
0.004000074587947442,1.291789119970697e-11
0.004000083248412568,1.291780625158534e-11
0.004000092283297842,1.291772788219616e-11
0.004000101691934865,1.29176560447877e-11
0.004000111497873765,1.291759043152947e-11
0.004000121736540984,1.29175306994969e-11
0.004000132448418161,1.291747649557114e-11
0.004000143676726263,1.291742752053443e-11
0.004000155468066854,1.291738348829417e-11
0.004000167874240229,1.291734410818299e-11
0.004000180954484007,1.291730910995794e-11
0.004000194777473548,1.29172782168484e-11
0.004000209423862785,1.291725115648812e-11
0.004000224988691148,1.291722764932929e-11
0.004000241585186076,1.291720742175973e-11
0.004000259348567452,1.291719020220325e-11
0.004000278442654621,1.291717571667497e-11
0.004000299067284318,1.291716370949335e-11
0.00400032146962958,1.291715391121922e-11
0.004000345959606885,1.291714606894216e-11
0.004000372932045161,1.291713991925643e-11
0.004000402899452219,1.291713523406421e-11
0.004000436541282342,1.291713176547458e-11
0.004000474781936218,1.291712928835448e-11
0.004000518917003168,1.291712758618315e-11
0.004000570830338794,1.291712645629578e-11
0.004000633386829338,1.291712570417417e-11
0.004000711199434792,1.291712515980408e-11
0.004000812269909093,1.291712466294746e-11
0.004000951982328747,1.291712404179666e-11
0.004001164855847587,1.291712307781178e-11
0.004001553174708144,1.291712117119829e-11
0.004002329812429259,1.2917115739647e-11
0.004003597364534318,1.291709420493177e-11
0.00400404262915816,1.291702642611755e-11
0.004004365508891206,1.291696188339495e-11
0.004004573075728631,1.291687988377788e-11
0.004004757859096477,1.291679493686351e-11
0.004004857615326142,1.291669315994192e-11
0.004004942461739974,1.291667000978172e-11
0.004005009666291888,1.291663490624557e-11
0.004005082280881283,1.291661387449065e-11
0.004005162855314694,1.291659818116386e-11
0.004005231884132288,1.291660607937406e-11
0.004005289383721891,1.291663717202692e-11
0.004005349389464702,1.29166735981247e-11
0.004005430001501819,1.291672736349767e-11
0.004005507614456251,1.291680332503021e-11
0.004005595408953299,1.291687148625421e-11
0.004005661922298693,1.291693129021171e-11
0.004005722789856899,1.291695441799417e-11
0.004005773989086274,1.291697595607539e-11
0.004005821480119919,1.291699029532586e-11
0.004005869824236128,1.291700263378891e-11
0.004005920061717463,1.291701381016218e-11
0.004005973630513958,1.291702249521504e-11
0.004006031692788624,1.291702898491395e-11
0.00400609563917866,1.29170333440097e-11
0.004006168974181675,1.291703558058733e-11
0.004006261479953896,1.291703560954317e-11
0.004006369880342479,1.291703375743118e-11
0.004006471458998891,1.291703081085708e-11
0.004006554487557721,1.291702777221039e-11
0.00400663219921574,1.291702503632733e-11
0.004006711170444892,1.291702280627699e-11
0.0040067927256821,1.291702080483552e-11
0.004006878068477086,1.29170189882294e-11
0.00400696869006437,1.291701734757126e-11
0.004007066118920703,1.29170158647871e-11
0.004007172161448909,1.291701450834197e-11
0.00400728915768937,1.291701323304994e-11
0.00400742027207308,1.291701198780733e-11
0.004007569969946711,1.291701070530478e-11
0.004007744836038613,1.291700928409015e-11
0.004007955123795294,1.29170075905406e-11
0.004008217965808363,1.291700541659689e-11
0.004008564911994654,1.291700236679159e-11
0.004009063158995494,1.291699760361012e-11
0.004009531579497747,1.291699143856136e-11
0.004009765789748873,1.291698587411868e-11
0.00401,1.291698418219684e-11
0.004010000000121747,1.557577084916017e-11
0.0040100000001324,1.581042717218825e-11
0.00401000000014815,1.609865470173663e-11
0.00401000000015099,1.614783982607648e-11
0.004010000000154194,1.620099766775183e-11
0.004010000000159449,1.628347406022144e-11
0.004010000000165301,1.63689295207126e-11
0.004010000000175568,1.648003131188953e-11
0.004010000000182841,1.654201930590778e-11
0.004010000000191341,1.659141974114811e-11
0.004010000000204154,1.663401213894021e-11
0.004010000000215367,1.664162066446557e-11
0.004010000000230301,1.662371408063751e-11
0.004010000000245255,1.657858007722761e-11
0.004010000000254347,1.654539752217737e-11
0.004010000000268112,1.649780765726946e-11
0.004010000000269418,1.647517994035696e-11
0.00401000000027203,1.648892701075382e-11
0.004010000000277255,1.646595264024515e-11
0.004010000000284755,1.643891581552401e-11
0.004010000000297813,1.639766892836119e-11
0.004010000000312728,1.636499159543221e-11
0.004010000000314401,1.635685982920258e-11
0.004010000000321094,1.63498314903634e-11
0.004010000000329569,1.633942817649344e-11
0.004010000000337416,1.633006087359156e-11
0.004010000000347871,1.632401384116429e-11
0.004010000000363087,1.632940784889006e-11
0.004010000000368265,1.633276331564037e-11
0.004010000000378621,1.63491213105153e-11
0.004010000000393134,1.637714838176589e-11
0.004010000000403749,1.640546645098185e-11
0.00401000000041949,1.645206791873999e-11
0.004010000000434518,1.650249032019649e-11
0.004010000000457307,1.659025956586967e-11
0.004010000000462195,1.660822557240748e-11
0.004010000000464639,1.66219943642498e-11
0.004010000000469528,1.663344324390854e-11
0.004010000000474224,1.665694938939511e-11
0.004010000000479038,1.667346214536144e-11
0.004010000000488668,1.670938876688822e-11
0.004010000000498392,1.674774430429666e-11
0.004010000000523864,1.682468515072696e-11
0.004010000000544074,1.687560789841011e-11
0.004010000000570869,1.692153483202387e-11
0.004010000000582933,1.693905914907776e-11
0.004010000000598699,1.695427615126206e-11
0.00401000000062373,1.696767896236714e-11
0.004010000000656933,1.695285124495459e-11
0.004010000000657814,1.696806462537879e-11
0.004010000000659575,1.694460448299819e-11
0.004010000000663096,1.694935072084365e-11
0.00401000000066734,1.694456984860531e-11
0.004010000000673808,1.694182647532273e-11
0.004010000000681727,1.693597144285411e-11
0.004010000000684049,1.69327256492528e-11
0.004010000000688693,1.692970689830827e-11
0.004010000000694032,1.692715463966215e-11
0.004010000000699826,1.69167458305638e-11
0.004010000000710703,1.690390698658827e-11
0.004010000000728726,1.688331692617688e-11
0.004010000000759644,1.684637772170941e-11
0.004010000000779665,1.682592432383847e-11
0.004010000000800948,1.680354531506938e-11
0.00401000000081066,1.679555801764407e-11
0.004010000000830084,1.678331357034641e-11
0.0040100000008526,1.677106707838527e-11
0.004010000000874506,1.676605215099198e-11
0.004010000000904975,1.676247016374136e-11
0.004010000000934121,1.676397470501623e-11
0.004010000000977168,1.677353172209392e-11
0.004010000001021728,1.678273846160388e-11
0.004010000001059127,1.678800064161932e-11
0.004010000001115137,1.679110347019415e-11
0.004010000001179155,1.678224275141551e-11
0.004010000001261288,1.67625124378446e-11
0.004010000001324316,1.674567194656236e-11
0.004010000001386356,1.673173370557549e-11
0.004010000001458475,1.672298856585051e-11
0.004010000001587655,1.671713586541194e-11
0.004010000001681966,1.671568693428149e-11
0.004010000001774667,1.671209533260497e-11
0.004010000001901546,1.670442171538388e-11
0.004010000002049041,1.6696345039097e-11
0.004010000002181309,1.669239180081334e-11
0.004010000002367889,1.669045533336252e-11
0.004010000002611074,1.66889932240752e-11
0.004010000002884797,1.668799630818451e-11
0.004010000003200844,1.668820168972984e-11
0.004010000003580937,1.668943055390725e-11
0.00401000000397162,1.669067721101421e-11
0.004010000004423146,1.669153088910906e-11
0.004010000004951432,1.66917479052392e-11
0.004010000005622209,1.669082997554354e-11
0.004010000006355392,1.66886116111201e-11
0.004010000007309305,1.668452873589899e-11
0.004010000008446552,1.667843228285676e-11
0.004010000009938132,1.666912104581718e-11
0.004010000012147462,1.665328993856972e-11
0.00401000001531424,1.662733362616637e-11
0.004010000019319358,1.659025099013079e-11
0.004010000024227064,1.653986741759837e-11
0.00401000002980937,1.647760778558526e-11
0.004010000036137068,1.640239658796189e-11
0.004010000043372451,1.63122491581568e-11
0.004010000051500286,1.620773191470254e-11
0.004010000060423389,1.609109990763367e-11
0.004010000070190377,1.596321711246947e-11
0.004010000080705294,1.582717905198415e-11
0.00401000009218723,1.568226199919507e-11
0.004010000104832065,1.55285214279559e-11
0.004010000118776062,1.536723791497544e-11
0.00401000013428587,1.519873744507811e-11
0.004010000151820727,1.50222560523273e-11
0.004010000171817395,1.483864136088942e-11
0.004010000194701106,1.465009815384327e-11
0.00401000022169222,1.445442860273973e-11
0.004010000253542118,1.425591706327641e-11
0.004010000291809297,1.405624017327662e-11
0.004010000337718857,1.386169899418411e-11
0.004010000392191609,1.368007324059013e-11
0.004010000454687771,1.352067511000082e-11
0.004010000523715375,1.338858297427066e-11
0.004010000598510412,1.328225233581084e-11
0.004010000679121884,1.319748514648006e-11
0.004010000766298851,1.312987938087852e-11
0.004010000861549038,1.307570570529431e-11
0.004010000966803266,1.303229414983422e-11
0.004010001084442766,1.299778107780885e-11
0.004010001217456051,1.297083012891778e-11
0.004010001370067779,1.295037183176188e-11
0.004010001547664329,1.293554926729077e-11
0.004010001758645914,1.292549371177787e-11
0.004010002015380149,1.291934810094575e-11
0.004010002338113384,1.291620015479231e-11
0.004010002762109086,1.291511227602856e-11
0.004010003356676747,1.291518209559223e-11
0.004010004291021765,1.291566014008079e-11
0.004010006031992533,1.291608024163169e-11
0.004010008232585345,1.291624557698001e-11
0.004010010570092641,1.291632869403262e-11
0.004010013152236373,1.29163999300891e-11
0.004010016016240192,1.291646092257824e-11
0.004010019234176253,1.291651013089622e-11
0.004010022924343346,1.291654966737328e-11
0.004010027236140608,1.291658267602441e-11
0.004010032381742637,1.291661238072167e-11
0.004010038666302711,1.291664187796009e-11
0.00401004651918667,1.291667394796406e-11
0.004010056469937545,1.291671068009157e-11
0.004010068885915051,1.291675239974218e-11
0.004010083474356967,1.291679657932391e-11
0.00401009943725802,1.291683966411393e-11
0.004010116241077764,1.291687984651583e-11
0.004010133737810877,1.29169168191949e-11
0.004010151946654261,1.291695074694897e-11
0.004010170940112356,1.291698184147749e-11
0.004010190792669352,1.291701028408554e-11
0.004010211568040277,1.291703618619115e-11
0.004010233329124182,1.291705964923818e-11
0.004010256148463124,1.291708078406002e-11
0.004010280114669989,1.291709971286849e-11
0.004010305335591386,1.291711655715897e-11
0.004010331940132535,1.291713144170912e-11
0.004010360080615894,1.29171445015481e-11
0.004010389936303523,1.291715586635932e-11
0.00401042171901663,1.291716566335831e-11
0.004010455680587484,1.291717402149158e-11
0.004010492123532587,1.291718106155046e-11
0.00401053141505337,1.291718690915499e-11
0.004010574006552691,1.291719167986005e-11
0.004010620460697772,1.291719550073543e-11
0.00401067148980511,1.291719847829103e-11
0.00401072801184612,1.291720072388155e-11
0.004010791234819411,1.29172023482491e-11
0.004010862786616834,1.291720344701395e-11
0.00401094492479334,1.291720411750492e-11
0.00401104088869433,1.291720444104075e-11
0.00401115552555625,1.29172044947217e-11
0.004011296477384574,1.291720433204172e-11
0.004011476634236772,1.291720399342261e-11
0.004011719803565155,1.291720347153409e-11
0.004012076072165549,1.291720270107532e-11
0.004012675448517055,1.291720145647651e-11
0.004013874201220069,1.291719915185215e-11
0.004016271706626096,1.29171951855747e-11
0.004020210842285528,1.291719017652998e-11
0.004025093904309275,1.291718589130492e-11
0.004031987025876687,1.29171821989652e-11
0.004040687153622109,1.291717981508917e-11
0.004050149982723552,1.291717872467472e-11
0.004060971507753051,1.291717830425678e-11
0.004077329864953375,1.291717818890783e-11
0.004092067270649866,1.291717823329083e-11
0.004104756279924823,1.291717828345117e-11
0.004118869440773578,1.291717831702637e-11
0.00414137296517874,1.291717833925503e-11
0.004160293005676274,1.291717834243532e-11
0.004179038758350974,1.291717833839848e-11
0.004207826773888763,1.291717833267901e-11
0.00423558088126113,1.291717833419431e-11
0.004265401070730635,1.291717833676833e-11
0.004325041449669645,1.291717833555544e-11
0.004374111425369779,1.291717833606081e-11
0.004456321369036439,1.291717833491628e-11
0.004554755126558369,1.291717833669651e-11
0.004751622641602229,1.291717833612284e-11
0.005,1.291717833589433e-11
0.005004636631174811,1.29171784867549e-11
0.005011020642880595,1.291717888035391e-11
0.005013156639805147,1.29171790681147e-11
0.005015423098798185,1.291717930099772e-11
0.005017925807411127,1.291717959185063e-11
0.005021065252521593,1.291717999718928e-11
0.005023736375412674,1.291718036245972e-11
0.00502671682511257,1.291718078360501e-11
0.005029323434268599,1.291718114525191e-11
0.005031666984577493,1.291718145848954e-11
0.005033913843317794,1.291718174069386e-11
0.005036090655099436,1.291718199207532e-11
0.005038244449236257,1.291718221364465e-11
0.005040414478606993,1.291718240700167e-11
0.005042622670649053,1.291718257066849e-11
0.005044894895281782,1.291718270477895e-11
0.005047263411767668,1.291718280094424e-11
0.005049772726058483,1.2917182857037e-11
0.005052497779038267,1.29171828755264e-11
0.005055591908727517,1.291718284011485e-11
0.005059530951021404,1.291718272558014e-11
0.005062404593733832,1.291718260552468e-11
0.005066128504253894,1.291718242556222e-11
0.005069242872761034,1.291718226412888e-11
0.005071987100031698,1.291718212453438e-11
0.005074597114184873,1.291718199836079e-11
0.005077109043228663,1.291718189160791e-11
0.005079589774710233,1.291718180534398e-11
0.005082090176304799,1.29171817350111e-11
0.00508464286600592,1.291718168796834e-11
0.005087284547597675,1.291718166160276e-11
0.005090062027149309,1.291718166016107e-11
0.005093045761539062,1.29171816920005e-11
0.00509636623830634,1.29171817515568e-11
0.005100347806032187,1.291718185947729e-11
0.005104776643937841,1.291718200511299e-11
0.005109635947503283,1.291718217534144e-11
0.005113390591301355,1.291718230033888e-11
0.005116721779839325,1.291718239430451e-11
0.005119899142285785,1.291718247223672e-11
0.005122981553292499,1.291718252413627e-11
0.005126102519054994,1.291718255671951e-11
0.005129354212622851,1.29171825706098e-11
0.00513282991032191,1.291718255851001e-11
0.00513669889167334,1.291718251738031e-11
0.005141374820200778,1.29171824392156e-11
0.005145946290731163,1.291718234562872e-11
0.005151464366035605,1.291718222222948e-11
0.00515583697581602,1.291718212844733e-11
0.005159716299435606,1.291718205396232e-11
0.005163474811899437,1.291718199487678e-11
0.005167175853002382,1.291718194605544e-11
0.005170998761072665,1.291718191150399e-11
0.005175118394811491,1.291718188606582e-11
0.005179796306448366,1.291718186559524e-11
0.005185843560453649,1.291718184920029e-11
0.005192184906279599,1.291718181816565e-11
0.005197747710095469,1.291718177058675e-11
0.005202606518794687,1.291718170956607e-11
0.005207215555567734,1.291718162811533e-11
0.005211818535658377,1.291718152220049e-11
0.005216689095646102,1.29171813844424e-11
0.005221939446605654,1.291718120719974e-11
0.005226954123977392,1.291718100472142e-11
0.005231521032380578,1.291718078971046e-11
0.005235674789934393,1.29171805648232e-11
0.005239453427273438,1.291718033050471e-11
0.005242878533612639,1.291718008041218e-11
0.005245978361971136,1.291717981171004e-11
0.005248785428815509,1.291717952023717e-11
0.005251329461350771,1.291717919946784e-11
0.005253635992199829,1.291717884401873e-11
0.005255727131743267,1.291717844468358e-11
0.0052576222577515,1.291717799479027e-11
0.005259338513072555,1.29171774847028e-11
0.00526089119227453,1.291717689690906e-11
0.005262293995534176,1.291717621988424e-11
0.005263559160997975,1.291717543860498e-11
0.005264697519666117,1.291717451698396e-11
0.005265718525846354,1.291717342969383e-11
0.005266630329460702,1.29171721273019e-11
0.005267439977500404,1.291717054832226e-11
0.005268153836058154,1.291716859553085e-11
0.005268778264182921,1.291716615221253e-11
0.00526932041475346,1.291716307855222e-11
0.005269788860795868,1.291715924109299e-11
0.005270193744077505,1.291715456647674e-11
0.005270546416244258,1.291714915286289e-11
0.005270858895474012,1.291714334196327e-11
