IT("/I69/V6/PLUS") X,IT("/I69/V6/PLUS") Y
0,7.323080099651636e-09
1e-09,7.323080099633694e-09
3e-09,7.323080099638377e-09
7.000000000000001e-09,7.323080099623033e-09
1.5e-08,7.323080099624704e-09
3.1e-08,7.323080099605495e-09
6.3e-08,7.323080099571164e-09
1.27e-07,7.323080099514102e-09
2.55e-07,7.323080099429366e-09
5.110000000000001e-07,7.323080099327394e-09
1.023e-06,7.323080099254937e-09
2.047e-06,7.323080099234285e-09
4.095000000000001e-06,7.323080099251024e-09
8.191e-06,7.323080099260031e-09
1.6383e-05,7.323080099257936e-09
3.276699999999999e-05,7.323080099259551e-09
6.553499999999997e-05,7.323080099257079e-09
0.0001310709999999999,7.323080099259867e-09
0.0002621429999999998,7.323080099257316e-09
0.0005242869999999996,7.323080099259277e-09
0.0008742869999999996,7.32308009925754e-09
0.001224287,7.323080099260727e-09
0.001574287,7.323080099253999e-09
0.001924287,7.32308009925608e-09
0.002274287,7.323080099260242e-09
0.002624287,7.323080099259153e-09
0.002974287,7.323080099255591e-09
0.003324287,7.323080099257197e-09
0.003674287,7.323080099258893e-09
0.004,7.323080099256937e-09
0.004000000000001301,7.323797418589458e-09
0.004000000000003903,7.324197445235575e-09
0.004000000000004909,7.324323049490225e-09
0.004000000000010086,7.324834881727447e-09
0.004000000000015262,7.325298725019444e-09
0.00400000000001612,7.325380431343585e-09
0.004000000000017131,7.325432529456604e-09
0.004000000000019154,7.325630211412765e-09
0.004000000000021914,7.325852242988565e-09
0.004000000000023734,7.325998829089515e-09
0.004000000000024748,7.326085105036596e-09
0.004000000000026776,7.326228440577341e-09
0.004000000000027553,7.326281559163782e-09
0.004000000000029428,7.326433638868101e-09
0.004000000000030282,7.326502382543907e-09
0.004000000000038227,7.327036058765328e-09
0.004000000000040479,7.327183434374991e-09
0.004000000000041783,7.327267834164382e-09
0.00400000000004439,7.327428833200042e-09
0.004000000000046156,7.32755240419909e-09
0.004000000000055298,7.328063519848666e-09
0.004000000000058625,7.328242029559448e-09
0.004000000000060808,7.328351808045633e-09
0.004000000000065175,7.328586614428791e-09
0.004000000000071253,7.328882974881186e-09
0.004000000000079128,7.329240793664083e-09
0.004000000000087687,7.329587933425193e-09
0.004000000000094228,7.329835677469389e-09
0.004000000000102875,7.330116100973906e-09
0.004000000000105768,7.33021088348715e-09
0.004000000000109057,7.330318215090636e-09
0.004000000000115293,7.330490797770515e-09
0.004000000000124512,7.330735033639493e-09
0.004000000000126632,7.330784467804232e-09
0.004000000000130874,7.33088407254175e-09
0.004000000000136683,7.331018068119611e-09
0.004000000000142214,7.331136934976734e-09
0.004000000000149913,7.331272082160598e-09
0.004000000000154351,7.331348622839508e-09
0.004000000000155619,7.331371824911587e-09
0.004000000000158155,7.331408695656259e-09
0.004000000000161845,7.33147437093881e-09
0.004000000000166658,7.331539124896032e-09
0.004000000000173188,7.331629848582638e-09
0.004000000000180379,7.331719928251522e-09
0.004000000000194685,7.331864506590004e-09
0.004000000000199956,7.331913591911587e-09
0.004000000000201471,7.331936648518867e-09
0.0040000000002045,7.331944558374393e-09
0.004000000000210557,7.332014924046818e-09
0.004000000000216692,7.332061511296615e-09
0.004000000000228962,7.33214503239704e-09
0.004000000000238938,7.332196338628883e-09
0.004000000000242741,7.332215092070852e-09
0.004000000000250346,7.332252639860871e-09
0.004000000000260982,7.332297639739553e-09
0.004000000000272658,7.3323346761574e-09
0.004000000000290129,7.332373330103361e-09
0.004000000000302955,7.332394758074265e-09
0.004000000000308182,7.332400113133923e-09
0.004000000000318635,7.332408537693847e-09
0.004000000000330933,7.332413995176728e-09
0.004000000000333835,7.332418741261791e-09
0.004000000000339637,7.332413998703878e-09
0.004000000000351243,7.332409524402445e-09
0.004000000000359679,7.332404924668691e-09
0.004000000000370724,7.33239507046075e-09
0.004000000000382702,7.332380213276913e-09
0.004000000000394482,7.332363413865057e-09
0.004000000000395515,7.332354462540303e-09
