net021 X,net021 Y,net020 X,net020 Y
0.004000000000228962,2.122445477807163e-08,0.004000000000228962,2.129580719244071e-08
0.004000000000238938,2.123344253218615e-08,0.004000000000238938,2.130699231730089e-08
0.004000000000242741,2.123681810145005e-08,0.004000000000242741,2.131118860543436e-08
0.004000000000250346,2.124349668254861e-08,0.004000000000250346,2.131948249343253e-08
0.004000000000260982,2.125267606841646e-08,0.004000000000260982,2.133086832816966e-08
0.004000000000272658,2.126255974676409e-08,0.004000000000272658,2.134310677406429e-08
0.004000000000290129,2.12769500540458e-08,0.004000000000290129,2.136089403868781e-08
0.004000000000302955,2.128721356533534e-08,0.004000000000302955,2.137355823754937e-08
0.004000000000308182,2.129133141937918e-08,0.004000000000308182,2.137863331786518e-08
0.004000000000318635,2.129946020876327e-08,0.004000000000318635,2.138864131472149e-08
0.004000000000330933,2.130882052681838e-08,0.004000000000330933,2.140015486691588e-08
0.004000000000333835,2.131099630955779e-08,0.004000000000333835,2.140282978238898e-08
0.004000000000339637,2.131530634144734e-08,0.004000000000339637,2.140812748841054e-08
0.004000000000351243,2.132380052743397e-08,0.004000000000351243,2.141855378802205e-08
0.004000000000359679,2.132982835674367e-08,0.004000000000359679,2.142594277958437e-08
0.004000000000370724,2.133757693620506e-08,0.004000000000370724,2.143543309464007e-08
0.004000000000382702,2.134586681594022e-08,0.004000000000382702,2.144557980211694e-08
0.004000000000394482,2.135387770182055e-08,0.004000000000394482,2.145537683438289e-08
0.004000000000395515,2.135457601946617e-08,0.004000000000395515,2.145622773924182e-08
0.004000000000399647,2.135734273073298e-08,0.004000000000399647,2.145960959319653e-08
0.004000000000401354,2.135848199423828e-08,0.004000000000401354,2.146100229146916e-08
0.004000000000404768,2.13607478480651e-08,0.004000000000404768,2.146377040793278e-08
0.004000000000406475,2.136187495673807e-08,0.004000000000406475,2.146514669834761e-08
0.004000000000409889,2.136411945886818e-08,0.004000000000409889,2.146789031665321e-08
0.004000000000414803,2.136732855488933e-08,0.004000000000414803,2.147180817414626e-08
0.004000000000421144,2.137143500817795e-08,0.004000000000421144,2.147681866903907e-08
0.004000000000446509,2.138720841014393e-08,0.004000000000446509,2.149603908118929e-08
0.004000000000449104,2.13888165733161e-08,0.004000000000449104,2.149799915243252e-08
0.004000000000469858,2.140129138818331e-08,0.004000000000469858,2.151318233554579e-08
0.004000000000473476,2.14034567665898e-08,0.004000000000473476,2.151581674056667e-08
0.004000000000480711,2.140773782598468e-08,0.004000000000480711,2.152102451750449e-08
0.004000000000493637,2.141529649650531e-08,0.004000000000493637,2.153021506221299e-08
0.004000000000508556,2.142386048874375e-08,0.004000000000508556,2.15406221219684e-08
0.004000000000530315,2.14360629964732e-08,0.004000000000530315,2.1555440234696e-08
0.004000000000560463,2.145241542782535e-08,0.004000000000560463,2.15752822412e-08
0.004000000000585775,2.146569240948825e-08,0.004000000000585775,2.159138002022623e-08
0.0040000000006178,2.148194867280309e-08,0.0040000000006178,2.161107786227886e-08
0.004000000000654133,2.149974782438798e-08,0.004000000000654133,2.163263503336346e-08
0.004000000000665886,2.150536328729124e-08,0.004000000000665886,2.163943385827296e-08
0.004000000000671762,2.150814624556176e-08,0.004000000000671762,2.164280382317467e-08
0.004000000000683515,2.151367035810085e-08,0.004000000000683515,2.164949115957742e-08
0.004000000000703231,2.152279331885075e-08,0.004000000000703231,2.166053693411823e-08
0.004000000000721727,2.153122507383097e-08,0.004000000000721727,2.167074584481612e-08
0.004000000000739692,2.153928876777386e-08,0.004000000000739692,2.168050908560846e-08
0.004000000000760708,2.15484915177673e-08,0.004000000000760708,2.169165402775291e-08
0.004000000000767265,2.155134941426338e-08,0.004000000000767265,2.169511580696706e-08
0.004000000000780378,2.155702844144397e-08,0.004000000000780378,2.170199458845066e-08
0.004000000000781968,2.155771303621045e-08,0.004000000000781968,2.170282548814231e-08
0.00400000000078515,2.15590824447137e-08,0.00400000000078515,2.170448382287436e-08
0.004000000000791513,2.156180892143806e-08,0.004000000000791513,2.170778603091182e-08
0.004000000000801545,2.156607094846166e-08,0.004000000000801545,2.171295065667992e-08
0.004000000000812225,2.157057854140833e-08,0.004000000000812225,2.171841445436839e-08
0.004000000000831205,2.157852725775112e-08,0.004000000000831205,2.172804979773884e-08
0.004000000000863623,2.159187613431168e-08,0.004000000000863623,2.174423657856621e-08
0.004000000000921167,2.161488622351046e-08,0.004000000000921167,2.177215822322317e-08
0.004000000000972183,2.163460838774898e-08,0.004000000000972183,2.179610864131857e-08
0.00400000000102622,2.165484816217152e-08,0.00400000000102622,2.182070797025522e-08
0.004000000001085741,2.167642438681561e-08,0.004000000001085741,2.184695253656892e-08
0.004000000001150979,2.169925587394992e-08,0.004000000001150979,2.187474579428571e-08
0.004000000001231942,2.172649112183388e-08,0.004000000001231942,2.190792662549904e-08
0.004000000001323718,2.175600401930493e-08,0.004000000001323718,2.194391142690288e-08
0.004000000001451474,2.179492272580215e-08,0.004000000001451474,2.19914039094197e-08
0.004000000001582296,2.183240835528359e-08,0.004000000001582296,2.203718206743301e-08
0.004000000001726308,2.187119401191929e-08,0.004000000001726308,2.208457240594546e-08
0.004000000001875722,2.19089758817629e-08,0.004000000001875722,2.213075042960997e-08
0.004000000002030595,2.194576312654216e-08,0.004000000002030595,2.217571686555907e-08
0.004000000002198943,2.198328400567258e-08,0.004000000002198943,2.222157327857846e-08
0.004000000002384826,2.202202584480748e-08,0.004000000002384826,2.226890394813633e-08
0.004000000002591119,2.206204796080743e-08,0.004000000002591119,2.231776447878277e-08
0.004000000002824356,2.210391688927161e-08,0.004000000002824356,2.236882662753815e-08
0.004000000003074791,2.214527696810348e-08,0.004000000003074791,2.241919486325813e-08
0.004000000003360325,2.218836276967198e-08,0.004000000003360325,2.247155995285645e-08
0.004000000003662131,2.222967106152975e-08,0.004000000003662131,2.252163622913615e-08
0.004000000003987095,2.226978826702436e-08,0.004000000003987095,2.257011183812399e-08
0.004000000004350259,2.230984242473911e-08,0.004000000004350259,2.261831043672314e-08
0.004000000004753286,2.234901737520787e-08,0.004000000004753286,2.266519552140161e-08
0.004000000005254431,2.239091415689388e-08,0.004000000005254431,2.271495298454723e-08
0.004000000005829528,2.243087060041197e-08,0.004000000005829528,2.276186637079364e-08
0.004000000006506359,2.246837401879321e-08,0.004000000006506359,2.280513665104314e-08
0.00400000000728244,2.250071943390114e-08,0.00400000000728244,2.284139251441813e-08
0.004000000008205221,2.252706879819841e-08,0.004000000008205221,2.286934031275398e-08
0.004000000009341597,2.254529645131513e-08,0.004000000009341597,2.288599934950728e-08
0.004000000011043578,2.255144835998651e-08,0.004000000011043578,2.288467951238526e-08
0.004000000013370427,2.25331727501621e-08,0.004000000013370427,2.285005729853147e-08
0.004000000016127854,2.248875204630425e-08,0.004000000016127854,2.278160154394447e-08
0.004000000019830354,2.241265485695092e-08,0.004000000019830354,2.267102007562208e-08
0.004000000024010356,2.232159587628613e-08,0.004000000024010356,2.254227130356015e-08
0.004000000028668152,2.222479626067719e-08,0.004000000028668152,2.240748424018797e-08
0.004000000033999293,2.212523161159085e-08,0.004000000033999293,2.227041678601148e-08
0.004000000039918787,2.202918834224128e-08,0.004000000039918787,2.213969293336564e-08
0.004000000046573451,2.193716645274424e-08,0.004000000046573451,2.201610780078495e-08
0.004000000053728471,2.185375332491786e-08,0.004000000053728471,2.190589516957731e-08
0.00400000006150017,2.177784314338131e-08,0.00400000006150017,2.180751294886917e-08
0.00400000006982437,2.17101167916068e-08,0.00400000006982437,2.172167568081075e-08
0.004000000078742456,2.164992853368556e-08,0.004000000078742456,2.164729530249881e-08
0.004000000088362187,2.159624826285094e-08,0.004000000088362187,2.158280870466573e-08
0.004000000098801216,2.154817178440603e-08,0.004000000098801216,2.152684197875344e-08
0.004000000110120154,2.150510618692944e-08,0.004000000110120154,2.147840140706894e-08
0.004000000122544507,2.146589180556926e-08,0.004000000122544507,2.143587227182729e-08
0.004000000136183727,2.14299255883311e-08,0.004000000136183727,2.139829055946839e-08
0.0040000001513818,2.139610519766041e-08,0.0040000001513818,2.136419348275494e-08
0.004000000168282549,2.136398472101772e-08,0.004000000168282549,2.13328282057293e-08
0.004000000187369336,2.133260802532093e-08,0.004000000187369336,2.130296967257688e-08
0.004000000209115391,2.130135613082797e-08,0.004000000209115391,2.12737760169416e-08
0.004000000234044373,2.126980824898205e-08,0.004000000234044373,2.12446375408031e-08
0.004000000262775309,2.123771886049547e-08,0.004000000262775309,2.121515952931494e-08
0.004000000296013969,2.120507927514861e-08,0.004000000296013969,2.118521915587828e-08
0.004000000334329337,2.117231744758e-08,0.004000000334329337,2.115514669595226e-08
0.004000000377679763,2.114047797470408e-08,0.004000000377679763,2.112588011192903e-08
0.004000000426012504,2.111045250602995e-08,0.004000000426012504,2.109824234622325e-08
0.004000000478801224,2.108314001570156e-08,0.004000000478801224,2.107307236454648e-08
0.004000000535744061,2.10589493481094e-08,0.004000000535744061,2.105075754811963e-08
0.004000000596978543,2.103787902462717e-08,0.004000000596978543,2.103130425012806e-08
0.004000000662917351,2.101975917638264e-08,0.004000000662917351,2.101456132704319e-08
0.004000000734148506,2.10043663330222e-08,0.004000000734148506,2.100032564327662e-08
0.004000000811562439,2.099143799199297e-08,0.004000000811562439,2.098835866695895e-08
0.004000000896159811,2.098073834961253e-08,0.004000000896159811,2.097844482864137e-08
0.004000000989047588,2.097204537817393e-08,0.004000000989047588,2.097038250998464e-08
0.004000001091683161,2.096512750826993e-08,0.004000001091683161,2.096395901106638e-08
0.004000001205743835,2.095976091009054e-08,0.004000001205743835,2.09589706292591e-08
0.004000001333194878,2.095572582293712e-08,0.004000001333194878,2.095521405103802e-08
0.004000001476444779,2.095280011140292e-08,0.004000001476444779,2.09524861877015e-08
0.004000001638351363,2.095077027485683e-08,0.004000001638351363,2.095058970064873e-08
0.004000001822342787,2.094943331973753e-08,0.004000001822342787,2.094933780606378e-08
0.004000002032328715,2.094860726605755e-08,0.004000002032328715,2.094856155580669e-08
0.00400000227290433,2.094813457276635e-08,0.00400000227290433,2.09481155151713e-08
0.004000002541540862,2.094789534647335e-08,0.004000002541540862,2.094788904262559e-08
0.004000002827092574,2.094779376300637e-08,0.004000002827092574,2.094779234964422e-08
0.004000003135793822,2.094775964134708e-08,0.004000003135793822,2.09477600401574e-08
0.004000003475712717,2.094776037099426e-08,0.004000003475712717,2.09477613637148e-08
0.00400000385690708,2.094778135639241e-08,0.00400000385690708,2.094778259257584e-08
0.004000004293237489,2.094781767285129e-08,0.004000004293237489,2.094781905922066e-08
0.004000004802933647,2.094786708241124e-08,0.004000004802933647,2.094786878305907e-08
0.004000005412412609,2.094793001577214e-08,0.004000005412412609,2.094793150929905e-08
0.004000006162695924,2.094800599536515e-08,0.004000006162695924,2.094800751621381e-08
0.0040000071236283,2.094809647791894e-08,0.0040000071236283,2.094809791456942e-08
0.004000008427724196,2.094820508591682e-08,0.004000008427724196,2.094820651910811e-08
0.004000010380360548,2.094833971271155e-08,0.004000010380360548,2.094834076576445e-08
0.004000012642714846,2.094846240674505e-08,0.004000012642714846,2.094846296237233e-08
0.004000014947889746,2.094856013841151e-08,0.004000014947889746,2.094856046637936e-08
0.004000017413545378,2.094864213183903e-08,0.004000017413545378,2.094864274631109e-08
0.004000020097341505,2.094871348794815e-08,0.004000020097341505,2.09487138174939e-08
0.004000023065341031,2.094877683417947e-08,0.004000023065341031,2.09487770772412e-08
0.004000026399448707,2.094883517032001e-08,0.004000026399448707,2.094883516427804e-08
0.004000030178686192,2.094889013326075e-08,0.004000030178686192,2.09488905175715e-08
0.004000034491206809,2.094894421517482e-08,0.004000034491206809,2.094894429196774e-08
0.004000039430497974,2.094899822750202e-08,0.004000039430497974,2.094899824013054e-08
0.004000045079177066,2.094905277033893e-08,0.004000045079177066,2.094905299457608e-08
0.004000051478937724,2.094910861810436e-08,0.004000051478937724,2.094910867097485e-08
0.004000058599490772,2.094916446491182e-08,0.004000058599490772,2.094916436908656e-08
0.00400006634216866,2.094921854375483e-08,0.00400006634216866,2.094921887981067e-08
0.004000074587947442,2.094927003151166e-08,0.004000074587947442,2.09492704707145e-08
0.004000083248412568,2.094931846166382e-08,0.004000083248412568,2.094931846767706e-08
0.004000092283297842,2.094936274202379e-08,0.004000092283297842,2.094936289786509e-08
0.004000101691934865,2.094940336404514e-08,0.004000101691934865,2.094940371193057e-08
0.004000111497873765,2.094944064607609e-08,0.004000111497873765,2.094944060970838e-08
0.004000121736540984,2.094947440391058e-08,0.004000121736540984,2.094947449861795e-08
0.004000132448418161,2.094950497689647e-08,0.004000132448418161,2.094950515668483e-08
0.004000143676726263,2.094953281094572e-08,0.004000143676726263,2.094953283247178e-08
0.004000155468066854,2.094955771549113e-08,0.004000155468066854,2.094955777922238e-08
0.004000167874240229,2.094957997348839e-08,0.004000167874240229,2.09495801121932e-08
0.004000180954484007,2.094959997097382e-08,0.004000180954484007,2.094960001916689e-08
0.004000194777473548,2.094961725845089e-08,0.004000194777473548,2.094961748628867e-08
0.004000209423862785,2.094963274508671e-08,0.004000209423862785,2.094963281249388e-08
0.004000224988691148,2.094964627852379e-08,0.004000224988691148,2.094964624142567e-08
0.004000241585186076,2.094965775016768e-08,0.004000241585186076,2.094965791298375e-08
0.004000259348567452,2.094966766296172e-08,0.004000259348567452,2.094966773197684e-08
0.004000278442654621,2.09496759621275e-08,0.004000278442654621,2.094967603119024e-08
0.004000299067284318,2.09496827758319e-08,0.004000299067284318,2.094968296738427e-08
0.00400032146962958,2.094968857243764e-08,0.00400032146962958,2.09496885978442e-08
0.004000345959606885,2.094969317630246e-08,0.004000345959606885,2.094969334281292e-08
0.004000372932045161,2.09496971161872e-08,0.004000372932045161,2.094969693191786e-08
0.004000402899452219,2.094969993416897e-08,0.004000402899452219,2.094969986269958e-08
0.004000436541282342,2.094970209816445e-08,0.004000436541282342,2.094970233541822e-08
0.004000474781936218,2.094970370081813e-08,0.004000474781936218,2.094970407679605e-08
0.004000518917003168,2.094970526785655e-08,0.004000518917003168,2.094970507475041e-08
0.004000570830338794,2.094970637988885e-08,0.004000570830338794,2.094970631487331e-08
0.004000633386829338,2.094970722130404e-08,0.004000633386829338,2.094970711070004e-08
0.004000711199434792,2.094970802592877e-08,0.004000711199434792,2.094970800093105e-08
0.004000812269909093,2.094970878953741e-08,0.004000812269909093,2.09497091114108e-08
0.004000951982328747,2.094971017279137e-08,0.004000951982328747,2.094971006273915e-08
0.004001164855847587,2.094971166226391e-08,0.004001164855847587,2.094971178334078e-08
0.004001553174708144,2.094971429767314e-08,0.004001553174708144,2.094971423437025e-08
0.004002329812429259,2.094971814591942e-08,0.004002329812429259,2.094971828574006e-08
0.004003597364534318,2.094972337115097e-08,0.004003597364534318,2.094972323391073e-08
0.00400404262915816,2.094972783311597e-08,0.00400404262915816,2.094972809356328e-08
0.004004365508891206,2.094972785892965e-08,0.004004365508891206,2.094972789249839e-08
0.004004573075728631,2.094973022154382e-08,0.004004573075728631,2.094973010317702e-08
0.004004757859096477,2.09497328456293e-08,0.004004757859096477,2.094973281063302e-08
0.004004857615326142,2.09497347890126e-08,0.004004857615326142,2.094973466042383e-08
0.004004942461739974,2.094973739309516e-08,0.004004942461739974,2.094973733360416e-08
0.004005009666291888,2.094973867251585e-08,0.004005009666291888,2.094973876273551e-08
0.004005082280881283,2.094973996977496e-08,0.004005082280881283,2.094974008950658e-08
0.004005162855314694,2.094974129260518e-08,0.004005162855314694,2.094974150914363e-08
0.004005231884132288,2.094974266081591e-08,0.004005231884132288,2.094974256252794e-08
0.004005289383721891,2.094974319527298e-08,0.004005289383721891,2.094974322839234e-08
0.004005349389464702,2.094974286956942e-08,0.004005349389464702,2.094974297152199e-08
0.004005430001501819,2.0949741487885e-08,0.004005430001501819,2.094974134728722e-08
0.004005507614456251,2.094973983436696e-08,0.004005507614456251,2.094973977058036e-08
0.004005595408953299,2.094973655357059e-08,0.004005595408953299,2.094973671791054e-08
0.004005661922298693,2.094973397339505e-08,0.004005661922298693,2.094973395787042e-08
0.004005722789856899,2.094973085513215e-08,0.004005722789856899,2.094973085897847e-08
0.004005773989086274,2.09497287031208e-08,0.004005773989086274,2.094972863403928e-08
0.004005821480119919,2.09497270364434e-08,0.004005821480119919,2.094972682614333e-08
0.004005869824236128,2.094972549099306e-08,0.004005869824236128,2.094972551063925e-08
0.004005920061717463,2.094972444687267e-08,0.004005920061717463,2.094972420828079e-08
0.004005973630513958,2.094972310283278e-08,0.004005973630513958,2.094972337800398e-08
0.004006031692788624,2.094972239693808e-08,0.004006031692788624,2.094972235153678e-08
0.00400609563917866,2.094972186049597e-08,0.00400609563917866,2.094972175364256e-08
0.004006168974181675,2.094972175623009e-08,0.004006168974181675,2.094972150822109e-08
0.004006261479953896,2.094972182942303e-08,0.004006261479953896,2.094972174735205e-08
0.004006369880342479,2.094972245832975e-08,0.004006369880342479,2.094972238766172e-08
0.004006471458998891,2.094972310385359e-08,0.004006471458998891,2.094972331189595e-08
0.004006554487557721,2.094972394670915e-08,0.004006554487557721,2.094972412852774e-08
0.00400663219921574,2.094972456079885e-08,0.00400663219921574,2.094972451137353e-08
0.004006711170444892,2.0949725172014e-08,0.004006711170444892,2.094972513237139e-08
0.0040067927256821,2.094972559010038e-08,0.0040067927256821,2.094972581745763e-08
0.004006878068477086,2.094972607457845e-08,0.004006878068477086,2.094972618706267e-08
0.00400696869006437,2.094972644388778e-08,0.00400696869006437,2.094972666937176e-08
0.004007066118920703,2.094972707398273e-08,0.004007066118920703,2.094972679027843e-08
0.004007172161448909,2.094972740594149e-08,0.004007172161448909,2.094972739559005e-08
0.00400728915768937,2.094972744355223e-08,0.00400728915768937,2.094972761245364e-08
0.00400742027207308,2.094972764431273e-08,0.00400742027207308,2.094972785935536e-08
0.004007569969946711,2.094972796920782e-08,0.004007569969946711,2.094972803475483e-08
0.004007744836038613,2.094972812947361e-08,0.004007744836038613,2.094972819672111e-08
0.004007955123795294,2.094972832657363e-08,0.004007955123795294,2.094972864751845e-08
0.004008217965808363,2.094972868099995e-08,0.004008217965808363,2.094972858451751e-08
0.004008564911994654,2.094972904685073e-08,0.004008564911994654,2.09497289469319e-08
0.004009063158995494,2.094972946248937e-08,0.004009063158995494,2.094972932659696e-08
0.004009531579497747,2.094972978815973e-08,0.004009531579497747,2.094972980972249e-08
0.004009765789748873,2.094973006703953e-08,0.004009765789748873,2.094973001222342e-08
0.00401,2.094973018962568e-08,0.00401,2.094973018191768e-08
0.004010000000121747,2.085371478620001e-08,0.004010000000121747,2.082644608802409e-08
0.0040100000001324,2.084548262527616e-08,0.0040100000001324,2.081579130236831e-08
0.00401000000014815,2.083382015848766e-08,0.00401000000014815,2.080062166025876e-08
0.00401000000015099,2.083173493148094e-08,0.00401000000015099,2.079790698515526e-08
0.004010000000154194,2.082940589287194e-08,0.004010000000154194,2.079487264757789e-08
0.004010000000159449,2.08256228443751e-08,0.004010000000159449,2.078994145866929e-08
0.004010000000165301,2.082147163844285e-08,0.004010000000165301,2.078452778437992e-08
0.004010000000175568,2.081435717291095e-08,0.004010000000175568,2.07752468252612e-08
0.004010000000182841,2.080944804530289e-08,0.004010000000182841,2.076884337225112e-08
0.004010000000191341,2.080384391166102e-08,0.004010000000191341,2.076153651963584e-08
0.004010000000204154,2.079566095444565e-08,0.004010000000204154,2.075088389046003e-08
0.004010000000215367,2.078874764865365e-08,0.004010000000215367,2.074190525657445e-08
0.004010000000230301,2.077988421604905e-08,0.004010000000230301,2.073042882539416e-08
0.004010000000245255,2.077155697132819e-08,0.004010000000245255,2.071970920309776e-08
0.004010000000254347,2.076661029282262e-08,0.004010000000254347,2.071335894185044e-08
0.004010000000268112,2.075928752559006e-08,0.004010000000268112,2.070397836987692e-08
0.004010000000269418,2.075860480558559e-08,0.004010000000269418,2.070310338274411e-08
0.00401000000027203,2.075725056625285e-08,0.00401000000027203,2.070137410606281e-08
0.004010000000277255,2.075456599652693e-08,0.004010000000277255,2.069794700881643e-08
0.004010000000284755,2.075077044866547e-08,0.004010000000284755,2.069311062115177e-08
0.004010000000297813,2.074431945872092e-08,0.004010000000297813,2.068491502360072e-08
0.004010000000312728,2.073729620593388e-08,0.004010000000312728,2.067603924065827e-08
0.004010000000314401,2.07365087086006e-08,0.004010000000314401,2.067504661534734e-08
0.004010000000321094,2.073341607439455e-08,0.004010000000321094,2.067114474638164e-08
0.004010000000329569,2.072957910167469e-08,0.004010000000329569,2.066631361779322e-08
0.004010000000337416,2.072606549321978e-08,0.004010000000337416,2.066189573557932e-08
0.004010000000347871,2.072146686900786e-08,0.004010000000347871,2.065612431544274e-08
0.004010000000363087,2.071495430078102e-08,0.004010000000363087,2.064797051377462e-08
0.004010000000368265,2.071278611454377e-08,0.004010000000368265,2.064526130330594e-08
0.004010000000378621,2.07085612567877e-08,0.004010000000378621,2.063999477705217e-08
0.004010000000393134,2.070273406814702e-08,0.004010000000393134,2.06327420720732e-08
0.004010000000403749,2.069859869950868e-08,0.004010000000403749,2.062760782579693e-08
0.00401000000041949,2.069257362026496e-08,0.00401000000041949,2.062013815978709e-08
0.004010000000434518,2.068696717012371e-08,0.004010000000434518,2.061319851752336e-08
0.004010000000457307,2.067887251544048e-08,0.004010000000457307,2.060321113251333e-08
0.004010000000462195,2.067714652858329e-08,0.004010000000462195,2.060108241422454e-08
0.004010000000464639,2.06762836781102e-08,0.004010000000464639,2.060001969640523e-08
