IT("/I72/PLUS") X,IT("/I72/PLUS") Y
0.004000000000199956,9.999999999999999e-12
0.004000000000201471,9.999999999999999e-12
0.0040000000002045,9.999999999999999e-12
0.004000000000210557,9.999999999999999e-12
0.004000000000216692,9.999999999999999e-12
0.004000000000228962,9.999999999999999e-12
0.004000000000238938,9.999999999999999e-12
0.004000000000242741,9.999999999999999e-12
0.004000000000250346,9.999999999999999e-12
0.004000000000260982,9.999999999999999e-12
0.004000000000272658,9.999999999999999e-12
0.004000000000290129,9.999999999999999e-12
0.004000000000302955,9.999999999999999e-12
0.004000000000308182,9.999999999999999e-12
0.004000000000318635,9.999999999999999e-12
0.004000000000330933,9.999999999999999e-12
0.004000000000333835,9.999999999999999e-12
0.004000000000339637,9.999999999999999e-12
0.004000000000351243,9.999999999999999e-12
0.004000000000359679,9.999999999999999e-12
0.004000000000370724,9.999999999999999e-12
0.004000000000382702,9.999999999999999e-12
0.004000000000394482,9.999999999999999e-12
0.004000000000395515,9.999999999999999e-12
0.004000000000399647,9.999999999999999e-12
0.004000000000401354,9.999999999999999e-12
0.004000000000404768,9.999999999999999e-12
0.004000000000406475,9.999999999999999e-12
0.004000000000409889,9.999999999999999e-12
0.004000000000414803,9.999999999999999e-12
0.004000000000421144,9.999999999999999e-12
0.004000000000446509,9.999999999999999e-12
0.004000000000449104,9.999999999999999e-12
0.004000000000469858,9.999999999999999e-12
0.004000000000473476,9.999999999999999e-12
0.004000000000480711,9.999999999999999e-12
0.004000000000493637,9.999999999999999e-12
0.004000000000508556,9.999999999999999e-12
0.004000000000530315,9.999999999999999e-12
0.004000000000560463,9.999999999999999e-12
0.004000000000585775,9.999999999999999e-12
0.0040000000006178,9.999999999999999e-12
0.004000000000654133,9.999999999999999e-12
0.004000000000665886,9.999999999999999e-12
0.004000000000671762,9.999999999999999e-12
0.004000000000683515,9.999999999999999e-12
0.004000000000703231,9.999999999999999e-12
0.004000000000721727,9.999999999999999e-12
0.004000000000739692,9.999999999999999e-12
0.004000000000760708,9.999999999999999e-12
0.004000000000767265,9.999999999999999e-12
0.004000000000780378,9.999999999999999e-12
0.004000000000781968,9.999999999999999e-12
0.00400000000078515,9.999999999999999e-12
0.004000000000791513,9.999999999999999e-12
0.004000000000801545,9.999999999999999e-12
0.004000000000812225,9.999999999999999e-12
0.004000000000831205,9.999999999999999e-12
0.004000000000863623,9.999999999999999e-12
0.004000000000921167,9.999999999999999e-12
0.004000000000972183,9.999999999999999e-12
0.00400000000102622,9.999999999999999e-12
0.004000000001085741,9.999999999999999e-12
0.004000000001150979,9.999999999999999e-12
0.004000000001231942,9.999999999999999e-12
0.004000000001323718,9.999999999999999e-12
0.004000000001451474,9.999999999999999e-12
0.004000000001582296,9.999999999999999e-12
0.004000000001726308,9.999999999999999e-12
0.004000000001875722,9.999999999999999e-12
0.004000000002030595,9.999999999999999e-12
0.004000000002198943,9.999999999999999e-12
0.004000000002384826,9.999999999999999e-12
0.004000000002591119,9.999999999999999e-12
0.004000000002824356,9.999999999999999e-12
0.004000000003074791,9.999999999999999e-12
0.004000000003360325,9.999999999999999e-12
0.004000000003662131,9.999999999999999e-12
0.004000000003987095,9.999999999999999e-12
0.004000000004350259,9.999999999999999e-12
0.004000000004753286,9.999999999999999e-12
0.004000000005254431,9.999999999999999e-12
0.004000000005829528,9.999999999999999e-12
0.004000000006506359,9.999999999999999e-12
0.00400000000728244,9.999999999999999e-12
0.004000000008205221,9.999999999999999e-12
0.004000000009341597,9.999999999999999e-12
0.004000000011043578,9.999999999999999e-12
0.004000000013370427,9.999999999999999e-12
0.004000000016127854,9.999999999999999e-12
0.004000000019830354,9.999999999999999e-12
0.004000000024010356,9.999999999999999e-12
0.004000000028668152,9.999999999999999e-12
0.004000000033999293,9.999999999999999e-12
0.004000000039918787,9.999999999999999e-12
0.004000000046573451,9.999999999999999e-12
0.004000000053728471,9.999999999999999e-12
0.00400000006150017,9.999999999999999e-12
0.00400000006982437,9.999999999999999e-12
0.004000000078742456,9.999999999999999e-12
0.004000000088362187,9.999999999999999e-12
0.004000000098801216,9.999999999999999e-12
0.004000000110120154,9.999999999999999e-12
0.004000000122544507,9.999999999999999e-12
0.004000000136183727,9.999999999999999e-12
0.0040000001513818,9.999999999999999e-12
0.004000000168282549,9.999999999999999e-12
0.004000000187369336,9.999999999999999e-12
0.004000000209115391,9.999999999999999e-12
0.004000000234044373,9.999999999999999e-12
0.004000000262775309,9.999999999999999e-12
0.004000000296013969,9.999999999999999e-12
0.004000000334329337,9.999999999999999e-12
0.004000000377679763,9.999999999999999e-12
0.004000000426012504,9.999999999999999e-12
0.004000000478801224,9.999999999999999e-12
0.004000000535744061,9.999999999999999e-12
0.004000000596978543,9.999999999999999e-12
0.004000000662917351,9.999999999999999e-12
0.004000000734148506,9.999999999999999e-12
0.004000000811562439,9.999999999999999e-12
0.004000000896159811,9.999999999999999e-12
0.004000000989047588,9.999999999999999e-12
0.004000001091683161,9.999999999999999e-12
0.004000001205743835,9.999999999999999e-12
0.004000001333194878,9.999999999999999e-12
0.004000001476444779,9.999999999999999e-12
0.004000001638351363,9.999999999999999e-12
0.004000001822342787,9.999999999999999e-12
0.004000002032328715,9.999999999999999e-12
0.00400000227290433,9.999999999999999e-12
0.004000002541540862,9.999999999999999e-12
0.004000002827092574,9.999999999999999e-12
0.004000003135793822,9.999999999999999e-12
0.004000003475712717,9.999999999999999e-12
0.00400000385690708,9.999999999999999e-12
0.004000004293237489,9.999999999999999e-12
0.004000004802933647,9.999999999999999e-12
0.004000005412412609,9.999999999999999e-12
0.004000006162695924,9.999999999999999e-12
0.0040000071236283,9.999999999999999e-12
0.004000008427724196,9.999999999999999e-12
0.004000010380360548,9.999999999999999e-12
0.004000012642714846,9.999999999999999e-12
0.004000014947889746,9.999999999999999e-12
0.004000017413545378,9.999999999999999e-12
0.004000020097341505,9.999999999999999e-12
0.004000023065341031,9.999999999999999e-12
0.004000026399448707,9.999999999999999e-12
0.004000030178686192,9.999999999999999e-12
0.004000034491206809,9.999999999999999e-12
0.004000039430497974,9.999999999999999e-12
0.004000045079177066,9.999999999999999e-12
0.004000051478937724,9.999999999999999e-12
0.004000058599490772,9.999999999999999e-12
0.00400006634216866,9.999999999999999e-12
0.004000074587947442,9.999999999999999e-12
0.004000083248412568,9.999999999999999e-12
0.004000092283297842,9.999999999999999e-12
0.004000101691934865,9.999999999999999e-12
0.004000111497873765,9.999999999999999e-12
0.004000121736540984,9.999999999999999e-12
0.004000132448418161,9.999999999999999e-12
0.004000143676726263,9.999999999999999e-12
0.004000155468066854,9.999999999999999e-12
0.004000167874240229,9.999999999999999e-12
0.004000180954484007,9.999999999999999e-12
0.004000194777473548,9.999999999999999e-12
0.004000209423862785,9.999999999999999e-12
0.004000224988691148,9.999999999999999e-12
0.004000241585186076,9.999999999999999e-12
0.004000259348567452,9.999999999999999e-12
0.004000278442654621,9.999999999999999e-12
0.004000299067284318,9.999999999999999e-12
0.00400032146962958,9.999999999999999e-12
0.004000345959606885,9.999999999999999e-12
0.004000372932045161,9.999999999999999e-12
0.004000402899452219,9.999999999999999e-12
0.004000436541282342,9.999999999999999e-12
0.004000474781936218,9.999999999999999e-12
0.004000518917003168,9.999999999999999e-12
0.004000570830338794,9.999999999999999e-12
0.004000633386829338,9.999999999999999e-12
0.004000711199434792,9.999999999999999e-12
0.004000812269909093,9.999999999999999e-12
0.004000951982328747,9.999999999999999e-12
0.004001164855847587,9.999999999999999e-12
0.004001553174708144,9.999999999999999e-12
0.004002329812429259,9.999999999999999e-12
0.004003597364534318,9.999999999999999e-12
0.00400404262915816,9.999999999999999e-12
0.004004365508891206,9.999999999999999e-12
0.004004573075728631,9.999999999999999e-12
0.004004757859096477,9.999999999999999e-12
0.004004857615326142,9.999999999999999e-12
0.004004942461739974,9.999999999999999e-12
0.004005009666291888,9.999999999999999e-12
0.004005082280881283,9.999999999999999e-12
0.004005162855314694,9.999999999999999e-12
0.004005231884132288,9.999999999999999e-12
0.004005289383721891,9.999999999999999e-12
0.004005349389464702,9.999999999999999e-12
0.004005430001501819,9.999999999999999e-12
0.004005507614456251,9.999999999999999e-12
0.004005595408953299,9.999999999999999e-12
0.004005661922298693,9.999999999999999e-12
0.004005722789856899,9.999999999999999e-12
0.004005773989086274,9.999999999999999e-12
0.004005821480119919,9.999999999999999e-12
0.004005869824236128,9.999999999999999e-12
0.004005920061717463,9.999999999999999e-12
0.004005973630513958,9.999999999999999e-12
0.004006031692788624,9.999999999999999e-12
0.00400609563917866,9.999999999999999e-12
0.004006168974181675,9.999999999999999e-12
0.004006261479953896,9.999999999999999e-12
0.004006369880342479,9.999999999999999e-12
0.004006471458998891,9.999999999999999e-12
0.004006554487557721,9.999999999999999e-12
0.00400663219921574,9.999999999999999e-12
0.004006711170444892,9.999999999999999e-12
0.0040067927256821,9.999999999999999e-12
0.004006878068477086,9.999999999999999e-12
0.00400696869006437,9.999999999999999e-12
0.004007066118920703,9.999999999999999e-12
0.004007172161448909,9.999999999999999e-12
0.00400728915768937,9.999999999999999e-12
0.00400742027207308,9.999999999999999e-12
0.004007569969946711,9.999999999999999e-12
0.004007744836038613,9.999999999999999e-12
0.004007955123795294,9.999999999999999e-12
0.004008217965808363,9.999999999999999e-12
0.004008564911994654,9.999999999999999e-12
0.004009063158995494,9.999999999999999e-12
0.004009531579497747,9.999999999999999e-12
0.004009765789748873,9.999999999999999e-12
0.00401,9.999999999999999e-12
0.004010000000121747,9.999999999999999e-12
0.0040100000001324,9.999999999999999e-12
0.00401000000014815,9.999999999999999e-12
0.00401000000015099,9.999999999999999e-12
0.004010000000154194,9.999999999999999e-12
0.004010000000159449,9.999999999999999e-12
0.004010000000165301,9.999999999999999e-12
0.004010000000175568,9.999999999999999e-12
0.004010000000182841,9.999999999999999e-12
0.004010000000191341,9.999999999999999e-12
0.004010000000204154,9.999999999999999e-12
0.004010000000215367,9.999999999999999e-12
0.004010000000230301,9.999999999999999e-12
0.004010000000245255,9.999999999999999e-12
0.004010000000254347,9.999999999999999e-12
0.004010000000268112,9.999999999999999e-12
0.004010000000269418,9.999999999999999e-12
0.00401000000027203,9.999999999999999e-12
0.004010000000277255,9.999999999999999e-12
0.004010000000284755,9.999999999999999e-12
0.004010000000297813,9.999999999999999e-12
0.004010000000312728,9.999999999999999e-12
0.004010000000314401,9.999999999999999e-12
0.004010000000321094,9.999999999999999e-12
0.004010000000329569,9.999999999999999e-12
0.004010000000337416,9.999999999999999e-12
0.004010000000347871,9.999999999999999e-12
0.004010000000363087,9.999999999999999e-12
0.004010000000368265,9.999999999999999e-12
0.004010000000378621,9.999999999999999e-12
0.004010000000393134,9.999999999999999e-12
0.004010000000403749,9.999999999999999e-12
0.00401000000041949,9.999999999999999e-12
0.004010000000434518,9.999999999999999e-12
0.004010000000457307,9.999999999999999e-12
0.004010000000462195,9.999999999999999e-12
0.004010000000464639,9.999999999999999e-12
0.004010000000469528,9.999999999999999e-12
0.004010000000474224,9.999999999999999e-12
0.004010000000479038,9.999999999999999e-12
0.004010000000488668,9.999999999999999e-12
0.004010000000498392,9.999999999999999e-12
0.004010000000523864,9.999999999999999e-12
0.004010000000544074,9.999999999999999e-12
0.004010000000570869,9.999999999999999e-12
0.004010000000582933,9.999999999999999e-12
0.004010000000598699,9.999999999999999e-12
0.00401000000062373,9.999999999999999e-12
0.004010000000656933,9.999999999999999e-12
0.004010000000657814,9.999999999999999e-12
0.004010000000659575,9.999999999999999e-12
0.004010000000663096,9.999999999999999e-12
0.00401000000066734,9.999999999999999e-12
0.004010000000673808,9.999999999999999e-12
0.004010000000681727,9.999999999999999e-12
0.004010000000684049,9.999999999999999e-12
0.004010000000688693,9.999999999999999e-12
0.004010000000694032,9.999999999999999e-12
0.004010000000699826,9.999999999999999e-12
0.004010000000710703,9.999999999999999e-12
0.004010000000728726,9.999999999999999e-12
0.004010000000759644,9.999999999999999e-12
0.004010000000779665,9.999999999999999e-12
0.004010000000800948,9.999999999999999e-12
0.00401000000081066,9.999999999999999e-12
0.004010000000830084,9.999999999999999e-12
0.0040100000008526,9.999999999999999e-12
0.004010000000874506,9.999999999999999e-12
0.004010000000904975,9.999999999999999e-12
0.004010000000934121,9.999999999999999e-12
0.004010000000977168,9.999999999999999e-12
0.004010000001021728,9.999999999999999e-12
0.004010000001059127,9.999999999999999e-12
0.004010000001115137,9.999999999999999e-12
0.004010000001179155,9.999999999999999e-12
0.004010000001261288,9.999999999999999e-12
0.004010000001324316,9.999999999999999e-12
0.004010000001386356,9.999999999999999e-12
0.004010000001458475,9.999999999999999e-12
0.004010000001587655,9.999999999999999e-12
0.004010000001681966,9.999999999999999e-12
0.004010000001774667,9.999999999999999e-12
0.004010000001901546,9.999999999999999e-12
0.004010000002049041,9.999999999999999e-12
0.004010000002181309,9.999999999999999e-12
0.004010000002367889,9.999999999999999e-12
0.004010000002611074,9.999999999999999e-12
0.004010000002884797,9.999999999999999e-12
0.004010000003200844,9.999999999999999e-12
0.004010000003580937,9.999999999999999e-12
0.00401000000397162,9.999999999999999e-12
0.004010000004423146,9.999999999999999e-12
0.004010000004951432,9.999999999999999e-12
0.004010000005622209,9.999999999999999e-12
0.004010000006355392,9.999999999999999e-12
0.004010000007309305,9.999999999999999e-12
0.004010000008446552,9.999999999999999e-12
0.004010000009938132,9.999999999999999e-12
0.004010000012147462,9.999999999999999e-12
0.00401000001531424,9.999999999999999e-12
0.004010000019319358,9.999999999999999e-12
0.004010000024227064,9.999999999999999e-12
0.00401000002980937,9.999999999999999e-12
0.004010000036137068,9.999999999999999e-12
0.004010000043372451,9.999999999999999e-12
0.004010000051500286,9.999999999999999e-12
0.004010000060423389,9.999999999999999e-12
0.004010000070190377,9.999999999999999e-12
0.004010000080705294,9.999999999999999e-12
0.00401000009218723,9.999999999999999e-12
0.004010000104832065,9.999999999999999e-12
0.004010000118776062,9.999999999999999e-12
0.00401000013428587,9.999999999999999e-12
0.004010000151820727,9.999999999999999e-12
0.004010000171817395,9.999999999999999e-12
0.004010000194701106,9.999999999999999e-12
0.00401000022169222,9.999999999999999e-12
0.004010000253542118,9.999999999999999e-12
0.004010000291809297,9.999999999999999e-12
0.004010000337718857,9.999999999999999e-12
0.004010000392191609,9.999999999999999e-12
0.004010000454687771,9.999999999999999e-12
0.004010000523715375,9.999999999999999e-12
0.004010000598510412,9.999999999999999e-12
0.004010000679121884,9.999999999999999e-12
0.004010000766298851,9.999999999999999e-12
0.004010000861549038,9.999999999999999e-12
0.004010000966803266,9.999999999999999e-12
0.004010001084442766,9.999999999999999e-12
0.004010001217456051,9.999999999999999e-12
0.004010001370067779,9.999999999999999e-12
0.004010001547664329,9.999999999999999e-12
0.004010001758645914,9.999999999999999e-12
0.004010002015380149,9.999999999999999e-12
0.004010002338113384,9.999999999999999e-12
0.004010002762109086,9.999999999999999e-12
0.004010003356676747,9.999999999999999e-12
0.004010004291021765,9.999999999999999e-12
0.004010006031992533,9.999999999999999e-12
0.004010008232585345,9.999999999999999e-12
0.004010010570092641,9.999999999999999e-12
0.004010013152236373,9.999999999999999e-12
0.004010016016240192,9.999999999999999e-12
0.004010019234176253,9.999999999999999e-12
0.004010022924343346,9.999999999999999e-12
0.004010027236140608,9.999999999999999e-12
0.004010032381742637,9.999999999999999e-12
0.004010038666302711,9.999999999999999e-12
0.00401004651918667,9.999999999999999e-12
0.004010056469937545,9.999999999999999e-12
0.004010068885915051,9.999999999999999e-12
0.004010083474356967,9.999999999999999e-12
0.00401009943725802,9.999999999999999e-12
0.004010116241077764,9.999999999999999e-12
0.004010133737810877,9.999999999999999e-12
0.004010151946654261,9.999999999999999e-12
0.004010170940112356,9.999999999999999e-12
0.004010190792669352,9.999999999999999e-12
0.004010211568040277,9.999999999999999e-12
0.004010233329124182,9.999999999999999e-12
0.004010256148463124,9.999999999999999e-12
0.004010280114669989,9.999999999999999e-12
0.004010305335591386,9.999999999999999e-12
0.004010331940132535,9.999999999999999e-12
0.004010360080615894,9.999999999999999e-12
0.004010389936303523,9.999999999999999e-12
0.00401042171901663,9.999999999999999e-12
0.004010455680587484,9.999999999999999e-12
0.004010492123532587,9.999999999999999e-12
0.00401053141505337,9.999999999999999e-12
0.004010574006552691,9.999999999999999e-12
0.004010620460697772,9.999999999999999e-12
0.00401067148980511,9.999999999999999e-12
0.00401072801184612,9.999999999999999e-12
0.004010791234819411,9.999999999999999e-12
0.004010862786616834,9.999999999999999e-12
0.00401094492479334,9.999999999999999e-12
0.00401104088869433,9.999999999999999e-12
0.00401115552555625,9.999999999999999e-12
0.004011296477384574,9.999999999999999e-12
0.004011476634236772,9.999999999999999e-12
0.004011719803565155,9.999999999999999e-12
0.004012076072165549,9.999999999999999e-12
0.004012675448517055,9.999999999999999e-12
0.004013874201220069,9.999999999999999e-12
0.004016271706626096,9.999999999999999e-12
0.004020210842285528,9.999999999999999e-12
0.004025093904309275,9.999999999999999e-12
0.004031987025876687,9.999999999999999e-12
0.004040687153622109,9.999999999999999e-12
0.004050149982723552,9.999999999999999e-12
0.004060971507753051,9.999999999999999e-12
0.004077329864953375,9.999999999999999e-12
0.004092067270649866,9.999999999999999e-12
0.004104756279924823,9.999999999999999e-12
0.004118869440773578,9.999999999999999e-12
0.00414137296517874,9.999999999999999e-12
0.004160293005676274,9.999999999999999e-12
0.004179038758350974,9.999999999999999e-12
0.004207826773888763,9.999999999999999e-12
0.00423558088126113,9.999999999999999e-12
0.004265401070730635,9.999999999999999e-12
0.004325041449669645,9.999999999999999e-12
0.004374111425369779,9.999999999999999e-12
0.004456321369036439,9.999999999999999e-12
0.004554755126558369,9.999999999999999e-12
0.004751622641602229,9.999999999999999e-12
0.005,9.999999999999999e-12
0.005004636631174811,1.002132850340413e-11
0.005011020642880595,1.005069495725073e-11
0.005013156639805147,1.006052054310367e-11
0.005015423098798185,1.007094625447165e-11
0.005017925807411127,1.008245871409118e-11
0.005021065252521593,1.009690016159933e-11
0.005023736375412674,1.01091873268983e-11
0.00502671682511257,1.012289739551782e-11
0.005029323434268599,1.013488779763555e-11
0.005031666984577493,1.014566812905647e-11
0.005033913843317794,1.015600367926185e-11
0.005036090655099436,1.01660170134574e-11
0.005038244449236257,1.017592446648678e-11
0.005040414478606993,1.018590660159216e-11
0.005042622670649053,1.019606428498564e-11
0.005044894895281782,1.02065165182962e-11
0.005047263411767668,1.021741169413127e-11
0.005049772726058483,1.022895453986902e-11
0.005052497779038267,1.024148978357603e-11
0.005055591908727517,1.025572278014658e-11
0.005059530951021404,1.027384237469846e-11
0.005062404593733832,1.028706113117563e-11
0.005066128504253894,1.030419111956791e-11
0.005069242872761034,1.031851721470076e-11
0.005071987100031698,1.033114066014581e-11
0.005074597114184873,1.034314672525041e-11
0.005077109043228663,1.035470159885185e-11
0.005079589774710233,1.036611296366707e-11
0.005082090176304799,1.037761481100207e-11
0.00508464286600592,1.038935718362723e-11
0.005087284547597675,1.04015089189493e-11
0.005090062027149309,1.041428532488682e-11
0.005093045761539062,1.042801050307968e-11
0.00509636623830634,1.044328469620916e-11
0.005100347806032187,1.046159990774806e-11
0.005104776643937841,1.048197256211407e-11
0.005109635947503283,1.05043253585151e-11
0.005113390591301355,1.052159671998623e-11
0.005116721779839325,1.05369201872609e-11
0.005119899142285785,1.055153605451461e-11
0.005122981553292499,1.056571514514549e-11
0.005126102519054994,1.058007158765297e-11
0.005129354212622851,1.059502937806511e-11
0.00513282991032191,1.061101758748078e-11
0.00513669889167334,1.062881490169736e-11
0.005141374820200778,1.065032417292358e-11
0.005145946290731163,1.067135293736335e-11
0.005151464366035605,1.069673608376378e-11
0.00515583697581602,1.071685008875369e-11
0.005159716299435606,1.073469497740379e-11
0.005163474811899437,1.075198413473741e-11
0.005167175853002382,1.076900892381095e-11
0.005170998761072665,1.078659430093426e-11
0.005175118394811491,1.080554461613286e-11
0.005179796306448366,1.082706300966248e-11
0.005185843560453649,1.085488037808678e-11
0.005192184906279599,1.088405056888615e-11
0.005197747710095469,1.090963946643916e-11
0.005202606518794687,1.093198998645556e-11
0.005207215555567734,1.095319155561157e-11
0.005211818535658377,1.097436526402853e-11
0.005216689095646102,1.099676983997207e-11
0.005221939446605654,1.102092145438601e-11
0.005226954123977392,1.1043988970296e-11
0.005231521032380578,1.106499674895066e-11
0.005235674789934393,1.108410403369821e-11
0.005239453427273438,1.110148576545781e-11
0.005242878533612639,1.111724125461814e-11
0.005245978361971136,1.113150046506723e-11
0.005248785428815509,1.114441297255134e-11
0.005251329461350771,1.115611552221354e-11
0.005253635992199829,1.116672556411921e-11
0.005255727131743267,1.117634480601903e-11
0.0052576222577515,1.11850623856569e-11
0.005259338513072555,1.119295716013375e-11
0.00526089119227453,1.120009948446284e-11
0.005262293995534176,1.120655237945721e-11
0.005263559160997975,1.121237214059068e-11
0.005264697519666117,1.121760859046414e-11
0.005265718525846354,1.122230521889323e-11
0.005266630329460702,1.122649951551923e-11
0.005267439977500404,1.123022389650186e-11
0.005268153836058154,1.123350764586751e-11
0.005268778264182921,1.123638001524144e-11
0.00526932041475346,1.123887390786591e-11
0.005269788860795868,1.124102875966099e-11
0.005270193744077505,1.124289122275652e-11
0.005270546416244258,1.124451351472358e-11
0.005270858895474012,1.124595091918045e-11
0.00527114363888553,1.124726073887344e-11
0.005271414239657149,1.124850550242289e-11
0.005271688505734005,1.124976712637642e-11
0.005272002192093237,1.125121008362889e-11
0.005272355202705227,1.125283393244404e-11
0.005272679415142281,1.125432530965449e-11
0.005272948789030832,1.125556442954183e-11
0.005273217083735949,1.125679858518536e-11
0.005273518708408505,1.125818605867912e-11
0.005273875195552456,1.12598258995413e-11
0.005274312221367094,1.126183621828863e-11
0.005274876571881751,1.126443223065605e-11
0.005275686832051696,1.12681594274378e-11
0.005276835944083537,1.127344534278427e-11
0.005278133563881178,1.127941439385342e-11
0.005279345844236029,1.128499088348573e-11
0.005280602410199091,1.129077108691582e-11
0.005282029452272565,1.12973354804538e-11
0.005283568739853904,1.130441620332796e-11
0.005285609483803503,1.131380362549611e-11
0.005287455763709146,1.132229651306207e-11
0.005288849873048273,1.132870941602206e-11
0.005290028673215588,1.13341318967917e-11
0.005291123487299329,1.133916804157691e-11
0.005292170623732408,1.134398486916908e-11
0.005293185225891719,1.134865203910191e-11
0.005294174711974815,1.135320367508415e-11
0.00529514360670974,1.13576605908648e-11
0.005296095766928911,1.136204052787299e-11
0.005296382305275175,1.136335860426581e-11
0.00529676886438997,1.136513677619386e-11
0.005296933886031509,1.136589587574494e-11
0.005297101318717862,1.136666606610217e-11
0.005297251465553737,1.136735674154719e-11
0.005297359768230233,1.136785493385907e-11
0.005297402321262299,1.136805067780657e-11
0.00529743265022658,1.136819019104226e-11
0.005297456961282533,1.136830202189965e-11
0.005297468510171365,1.136835514678828e-11
0.005297477111504275,1.136839471291966e-11
0.005297487849487353,1.136844410764182e-11
0.005297493432099501,1.136846978765771e-11
0.005297497593852336,1.136848893172075e-11
0.005297503593157119,1.136851652852275e-11
0.005297506955220877,1.136853199401603e-11
0.005297509619373354,1.136854424911743e-11
0.005297512875285724,1.136855922631433e-11
0.005297517347004614,1.136857979622122e-11
0.005297519162929505,1.136858814947573e-11
0.005297520626686166,1.136859488275636e-11
0.005297522126403563,1.136860178145639e-11
0.005297523825688205,1.136860959816574e-11
0.005297525766425836,1.136861852555884e-11
0.005297527325985553,1.136862569953354e-11
0.00529752859403779,1.136863153257383e-11
0.005297529804256166,1.136863709957836e-11
0.005297531086393836,1.136864299741164e-11
0.005297532282606984,1.136864849999212e-11
0.005297533235485909,1.136865288323518e-11
0.005297534032566299,1.136865654980497e-11
0.005297534773845012,1.136865995968705e-11
0.005297535497843312,1.136866329007924e-11
0.005297536175566627,1.136866640760649e-11
0.005297536775112081,1.136866916551557e-11
0.005297537307876908,1.136867161623377e-11
0.005297537795447849,1.13686738590601e-11
0.005297538251607941,1.136867595739653e-11
0.005297538679396714,1.136867792522489e-11
0.00529753907716732,1.136867975496967e-11
0.00529753944529915,1.136868144837609e-11
0.005297539786719603,1.136868301891017e-11
0.005297540104995399,1.136868448297884e-11
0.005297540402979897,1.136868585370752e-11
0.005297540682596752,1.136868713994506e-11
0.005297540945230309,1.136868834805942e-11
0.005297541192125504,1.136868948377732e-11
0.00529754142451822,1.136869055278381e-11
0.005297541643598538,1.136869156055327e-11
0.005297541850464862,1.136869251213836e-11
0.005297542046084245,1.136869341198752e-11
0.005297542231323841,1.136869426408967e-11
0.005297542406929956,1.13686950718778e-11
0.005297542573617772,1.136869583864175e-11
0.005297542732008231,1.136869656723786e-11
0.005297542882682031,1.136869726033734e-11
0.005297543026169948,1.136869792038176e-11
0.005297543162961369,1.13686985496223e-11
0.005297543293483904,1.136869915002596e-11
0.005297543418158059,1.136869972352707e-11
